Match_col,Tms,Tce
RBBH-5914,Tms_TRINITY_DN15974_c0_g1_i1,Tce_TRINITY_DN86655_c0_g1_i1
RBBH-5915,Tms_TRINITY_DN2730_c0_g1_i1,Tce_TRINITY_DN101322_c0_g1_i2
RBBH-5916,Tms_TRINITY_DN2647_c0_g1_i1,Tce_TRINITY_DN118207_c0_g1_i1
RBBH-5917,Tms_TRINITY_DN31426_c1_g1_i1,Tce_TRINITY_DN54737_c0_g1_i1
RBBH-5918,Tms_TRINITY_DN31267_c5_g1_i1,Tce_TRINITY_DN100692_c5_g1_i1
RBBH-5919,Tms_TRINITY_DN24042_c0_g1_i1,Tce_TRINITY_DN98281_c0_g1_i5
RBBH-592,Tms_TRINITY_DN29468_c0_g1_i2,Tce_TRINITY_DN106889_c0_g1_i4
RBBH-5920,Tms_TRINITY_DN42868_c0_g1_i1,Tce_TRINITY_DN67568_c0_g1_i1
RBBH-5921,Tms_TRINITY_DN30591_c0_g1_i1,Tce_TRINITY_DN99675_c3_g1_i1
RBBH-5922,Tms_TRINITY_DN19103_c0_g1_i1,Tce_TRINITY_DN102255_c0_g4_i1
RBBH-5923,Tms_TRINITY_DN30987_c17_g1_i1,Tce_TRINITY_DN95692_c0_g1_i1
RBBH-5924,Tms_TRINITY_DN18897_c0_g1_i1,Tce_TRINITY_DN99081_c0_g1_i1
RBBH-5925,Tms_TRINITY_DN75868_c0_g1_i1,Tce_TRINITY_DN91257_c0_g1_i1
RBBH-5926,Tms_TRINITY_DN1201_c0_g1_i1,Tce_TRINITY_DN96025_c0_g1_i1
RBBH-5927,Tms_TRINITY_DN30189_c4_g4_i1,Tce_TRINITY_DN70604_c0_g1_i1
RBBH-5928,Tms_TRINITY_DN24330_c0_g1_i1,Tce_TRINITY_DN101976_c0_g2_i1
RBBH-5929,Tms_TRINITY_DN36216_c0_g1_i1,Tce_TRINITY_DN89485_c1_g1_i1
RBBH-593,Tms_TRINITY_DN31162_c12_g1_i1,Tce_TRINITY_DN91878_c0_g1_i1
RBBH-5930,Tms_TRINITY_DN8465_c0_g1_i1,Tce_TRINITY_DN89372_c1_g1_i1
RBBH-5931,Tms_TRINITY_DN31525_c6_g7_i1,Tce_TRINITY_DN101568_c0_g1_i1
RBBH-5932,Tms_TRINITY_DN14409_c0_g1_i1,Tce_TRINITY_DN106956_c2_g2_i1
RBBH-5933,Tms_TRINITY_DN25233_c0_g1_i1,Tce_TRINITY_DN107027_c1_g1_i3
RBBH-5934,Tms_TRINITY_DN48773_c0_g1_i1,Tce_TRINITY_DN93051_c0_g1_i1
RBBH-5935,Tms_TRINITY_DN30954_c2_g1_i1,Tce_TRINITY_DN79281_c0_g1_i1
RBBH-5936,Tms_TRINITY_DN1059_c0_g2_i1,Tce_TRINITY_DN92884_c0_g1_i1
RBBH-5937,Tms_TRINITY_DN20574_c0_g1_i1,Tce_TRINITY_DN96334_c0_g2_i1
RBBH-5938,Tms_TRINITY_DN8085_c0_g1_i1,Tce_TRINITY_DN87889_c0_g1_i1
RBBH-594,Tms_TRINITY_DN11662_c0_g2_i1,Tce_TRINITY_DN107453_c2_g1_i4
RBBH-5940,Tms_TRINITY_DN31597_c11_g3_i1,Tce_TRINITY_DN101542_c0_g1_i1
RBBH-5941,Tms_TRINITY_DN40938_c0_g1_i1,Tce_TRINITY_DN104738_c0_g5_i1
RBBH-5942,Tms_TRINITY_DN31600_c0_g1_i17,Tce_TRINITY_DN107717_c0_g1_i2
RBBH-5943,Tms_TRINITY_DN28280_c1_g1_i1,Tce_TRINITY_DN99712_c3_g1_i1
RBBH-5944,Tms_TRINITY_DN34569_c0_g1_i1,Tce_TRINITY_DN81436_c1_g1_i1
RBBH-5945,Tms_TRINITY_DN10541_c0_g1_i1,Tce_TRINITY_DN95830_c0_g1_i1
RBBH-5946,Tms_TRINITY_DN549_c0_g1_i1,Tce_TRINITY_DN86436_c1_g2_i1
RBBH-5947,Tms_TRINITY_DN72178_c0_g1_i1,Tce_TRINITY_DN87545_c0_g1_i1
RBBH-5948,Tms_TRINITY_DN29166_c2_g2_i2,Tce_TRINITY_DN92508_c0_g1_i1
RBBH-5949,Tms_TRINITY_DN11062_c0_g2_i1,Tce_TRINITY_DN91745_c0_g1_i2
RBBH-595,Tms_TRINITY_DN21694_c0_g2_i1,Tce_TRINITY_DN95844_c0_g1_i1
RBBH-5950,Tms_TRINITY_DN29737_c0_g2_i1,Tce_TRINITY_DN104818_c0_g1_i2
RBBH-5952,Tms_TRINITY_DN47641_c0_g1_i1,Tce_TRINITY_DN105389_c3_g1_i1
RBBH-5954,Tms_TRINITY_DN17041_c0_g1_i1,Tce_TRINITY_DN84636_c0_g1_i1
RBBH-5955,Tms_TRINITY_DN41888_c0_g1_i1,Tce_TRINITY_DN94356_c0_g1_i1
RBBH-5956,Tms_TRINITY_DN13248_c0_g2_i1,Tce_TRINITY_DN91633_c0_g1_i1
RBBH-5958,Tms_TRINITY_DN20674_c0_g1_i1,Tce_TRINITY_DN87900_c0_g1_i1
RBBH-5959,Tms_TRINITY_DN20771_c0_g1_i2,Tce_TRINITY_DN104277_c3_g1_i1
RBBH-5962,Tms_TRINITY_DN601_c0_g1_i1,Tce_TRINITY_DN102319_c6_g11_i2
RBBH-5963,Tms_TRINITY_DN72023_c0_g1_i1,Tce_TRINITY_DN107505_c0_g1_i1
RBBH-5964,Tms_TRINITY_DN17905_c0_g1_i1,Tce_TRINITY_DN85864_c0_g1_i1
RBBH-5965,Tms_TRINITY_DN64122_c0_g1_i1,Tce_TRINITY_DN71271_c0_g2_i1
RBBH-5966,Tms_TRINITY_DN32761_c0_g1_i1,Tce_TRINITY_DN97346_c0_g1_i1
RBBH-5967,Tms_TRINITY_DN48881_c0_g1_i1,Tce_TRINITY_DN73849_c0_g1_i1
RBBH-5968,Tms_TRINITY_DN4631_c0_g2_i1,Tce_TRINITY_DN92412_c0_g1_i1
RBBH-5969,Tms_TRINITY_DN4526_c0_g2_i1,Tce_TRINITY_DN106443_c3_g1_i1
RBBH-597,Tms_TRINITY_DN286_c0_g1_i1,Tce_TRINITY_DN90803_c0_g1_i1
RBBH-5970,Tms_TRINITY_DN31629_c2_g3_i1,Tce_TRINITY_DN103510_c7_g1_i2
RBBH-5971,Tms_TRINITY_DN22616_c0_g2_i1,Tce_TRINITY_DN98921_c5_g4_i2
RBBH-5972,Tms_TRINITY_DN36901_c0_g1_i1,Tce_TRINITY_DN100028_c8_g1_i1
RBBH-5973,Tms_TRINITY_DN24537_c0_g1_i1,Tce_TRINITY_DN104022_c0_g1_i1
RBBH-5974,Tms_TRINITY_DN11494_c0_g1_i1,Tce_TRINITY_DN99142_c3_g1_i1
RBBH-5975,Tms_TRINITY_DN40215_c0_g1_i1,Tce_TRINITY_DN92506_c0_g1_i1
RBBH-5976,Tms_TRINITY_DN50443_c0_g1_i1,Tce_TRINITY_DN32424_c0_g1_i1
RBBH-5977,Tms_TRINITY_DN44030_c0_g1_i1,Tce_TRINITY_DN104471_c0_g1_i1
RBBH-5978,Tms_TRINITY_DN28993_c0_g1_i3,Tce_TRINITY_DN101784_c1_g3_i2
RBBH-5979,Tms_TRINITY_DN24597_c0_g1_i5,Tce_TRINITY_DN104715_c0_g1_i15
RBBH-598,Tms_TRINITY_DN22565_c0_g1_i1,Tce_TRINITY_DN87659_c0_g1_i1
RBBH-5980,Tms_TRINITY_DN24963_c0_g1_i10,Tce_TRINITY_DN101276_c3_g1_i1
RBBH-5981,Tms_TRINITY_DN31610_c2_g1_i1,Tce_TRINITY_DN94735_c0_g1_i1
RBBH-5982,Tms_TRINITY_DN22421_c0_g1_i1,Tce_TRINITY_DN92545_c0_g1_i2
RBBH-5983,Tms_TRINITY_DN6558_c0_g1_i1,Tce_TRINITY_DN49646_c0_g1_i1
RBBH-5984,Tms_TRINITY_DN33157_c0_g1_i1,Tce_TRINITY_DN89984_c0_g1_i1
RBBH-5985,Tms_TRINITY_DN68044_c0_g1_i1,Tce_TRINITY_DN40699_c0_g3_i1
RBBH-5986,Tms_TRINITY_DN21313_c0_g2_i1,Tce_TRINITY_DN106591_c0_g1_i5
RBBH-5987,Tms_TRINITY_DN30649_c0_g1_i1,Tce_TRINITY_DN107136_c5_g1_i2
RBBH-5988,Tms_TRINITY_DN26861_c0_g1_i2,Tce_TRINITY_DN100125_c0_g1_i1
RBBH-5989,Tms_TRINITY_DN23428_c0_g3_i1,Tce_TRINITY_DN88775_c0_g3_i1
RBBH-599,Tms_TRINITY_DN32086_c0_g1_i1,Tce_TRINITY_DN102050_c0_g1_i3
RBBH-5990,Tms_TRINITY_DN71068_c0_g1_i1,Tce_TRINITY_DN104512_c0_g1_i1
RBBH-5991,Tms_TRINITY_DN73254_c0_g1_i1,Tce_TRINITY_DN92314_c0_g1_i1
RBBH-5992,Tms_TRINITY_DN26786_c0_g1_i1,Tce_TRINITY_DN105014_c0_g1_i2
RBBH-5993,Tms_TRINITY_DN18163_c1_g1_i1,Tce_TRINITY_DN91690_c0_g1_i1
RBBH-5994,Tms_TRINITY_DN30860_c5_g1_i2,Tce_TRINITY_DN100893_c4_g1_i2
RBBH-5995,Tms_TRINITY_DN24580_c0_g1_i1,Tce_TRINITY_DN100140_c0_g2_i2
RBBH-5996,Tms_TRINITY_DN27368_c0_g1_i3,Tce_TRINITY_DN90548_c0_g11_i1
RBBH-5997,Tms_TRINITY_DN31718_c5_g2_i1,Tce_TRINITY_DN106996_c6_g4_i1
RBBH-5998,Tms_TRINITY_DN31605_c7_g19_i5,Tce_TRINITY_DN105328_c3_g4_i3
RBBH-5999,Tms_TRINITY_DN13267_c0_g1_i1,Tce_TRINITY_DN103890_c2_g1_i2
RBBH-6,Tms_TRINITY_DN39986_c0_g1_i1,Tce_TRINITY_DN87505_c0_g1_i1
RBBH-60,Tms_TRINITY_DN23974_c0_g1_i1,Tce_TRINITY_DN100606_c0_g1_i2
RBBH-600,Tms_TRINITY_DN409_c0_g2_i1,Tce_TRINITY_DN91009_c0_g1_i1
RBBH-6000,Tms_TRINITY_DN62842_c0_g1_i1,Tce_TRINITY_DN49928_c0_g1_i1
RBBH-6001,Tms_TRINITY_DN29879_c2_g3_i1,Tce_TRINITY_DN103436_c1_g6_i1
RBBH-6002,Tms_TRINITY_DN65552_c0_g1_i1,Tce_TRINITY_DN96190_c0_g1_i2
RBBH-6003,Tms_TRINITY_DN3685_c0_g1_i1,Tce_TRINITY_DN45306_c0_g1_i1
RBBH-6004,Tms_TRINITY_DN43220_c0_g1_i1,Tce_TRINITY_DN101569_c2_g1_i1
RBBH-6005,Tms_TRINITY_DN17216_c0_g1_i1,Tce_TRINITY_DN103306_c0_g1_i1
RBBH-6006,Tms_TRINITY_DN376_c0_g1_i1,Tce_TRINITY_DN89375_c0_g1_i1
RBBH-6007,Tms_TRINITY_DN55352_c0_g1_i1,Tce_TRINITY_DN87452_c1_g1_i1
RBBH-6008,Tms_TRINITY_DN25875_c1_g2_i2,Tce_TRINITY_DN89408_c3_g2_i1
RBBH-6009,Tms_TRINITY_DN63198_c0_g1_i1,Tce_TRINITY_DN73197_c0_g1_i1
RBBH-601,Tms_TRINITY_DN31158_c11_g1_i1,Tce_TRINITY_DN106005_c3_g1_i1
RBBH-6010,Tms_TRINITY_DN31544_c5_g26_i1,Tce_TRINITY_DN89444_c3_g2_i3
RBBH-6011,Tms_TRINITY_DN40233_c0_g1_i1,Tce_TRINITY_DN90488_c3_g1_i1
RBBH-6012,Tms_TRINITY_DN10211_c0_g2_i1,Tce_TRINITY_DN95448_c0_g2_i2
RBBH-6013,Tms_TRINITY_DN72261_c0_g1_i1,Tce_TRINITY_DN105452_c0_g1_i5
RBBH-6014,Tms_TRINITY_DN63250_c0_g1_i1,Tce_TRINITY_DN99127_c1_g1_i1
RBBH-6015,Tms_TRINITY_DN21791_c0_g2_i1,Tce_TRINITY_DN98406_c0_g1_i2
RBBH-6016,Tms_TRINITY_DN14927_c0_g2_i1,Tce_TRINITY_DN105362_c3_g2_i1
RBBH-6017,Tms_TRINITY_DN30853_c0_g1_i1,Tce_TRINITY_DN104791_c1_g1_i1
RBBH-6018,Tms_TRINITY_DN44118_c0_g1_i1,Tce_TRINITY_DN12742_c0_g2_i1
RBBH-6019,Tms_TRINITY_DN26065_c0_g1_i1,Tce_TRINITY_DN105958_c9_g1_i2
RBBH-602,Tms_TRINITY_DN30580_c0_g1_i1,Tce_TRINITY_DN102653_c0_g1_i1
RBBH-6020,Tms_TRINITY_DN43121_c0_g1_i1,Tce_TRINITY_DN107395_c4_g1_i1
RBBH-6021,Tms_TRINITY_DN7884_c0_g1_i1,Tce_TRINITY_DN92262_c0_g1_i3
RBBH-6022,Tms_TRINITY_DN30558_c0_g1_i3,Tce_TRINITY_DN102330_c0_g1_i1
RBBH-6023,Tms_TRINITY_DN20878_c0_g2_i1,Tce_TRINITY_DN8202_c0_g2_i1
RBBH-6024,Tms_TRINITY_DN1352_c0_g1_i1,Tce_TRINITY_DN92060_c0_g1_i1
RBBH-6025,Tms_TRINITY_DN30591_c14_g1_i1,Tce_TRINITY_DN101254_c1_g1_i1
RBBH-6026,Tms_TRINITY_DN49186_c0_g1_i1,Tce_TRINITY_DN80180_c0_g1_i1
RBBH-6027,Tms_TRINITY_DN52390_c0_g1_i1,Tce_TRINITY_DN105568_c7_g1_i1
RBBH-6028,Tms_TRINITY_DN26664_c1_g1_i1,Tce_TRINITY_DN79950_c1_g1_i1
RBBH-6029,Tms_TRINITY_DN22492_c0_g1_i1,Tce_TRINITY_DN75022_c0_g1_i1
RBBH-603,Tms_TRINITY_DN4106_c0_g1_i1,Tce_TRINITY_DN64042_c0_g1_i1
RBBH-6030,Tms_TRINITY_DN431_c0_g1_i1,Tce_TRINITY_DN100369_c2_g2_i1
RBBH-6031,Tms_TRINITY_DN12890_c0_g2_i1,Tce_TRINITY_DN103075_c0_g1_i1
RBBH-6032,Tms_TRINITY_DN71712_c0_g1_i1,Tce_TRINITY_DN97768_c0_g1_i1
RBBH-6033,Tms_TRINITY_DN7185_c0_g1_i1,Tce_TRINITY_DN92100_c0_g1_i1
RBBH-6034,Tms_TRINITY_DN71659_c0_g1_i1,Tce_TRINITY_DN90827_c0_g1_i1
RBBH-6035,Tms_TRINITY_DN41538_c0_g1_i1,Tce_TRINITY_DN76380_c3_g1_i1
RBBH-6036,Tms_TRINITY_DN56829_c0_g1_i1,Tce_TRINITY_DN104827_c2_g1_i2
RBBH-6037,Tms_TRINITY_DN16439_c1_g1_i1,Tce_TRINITY_DN102574_c4_g1_i1
RBBH-6038,Tms_TRINITY_DN6861_c0_g1_i1,Tce_TRINITY_DN92498_c0_g1_i1
RBBH-6039,Tms_TRINITY_DN40353_c0_g1_i1,Tce_TRINITY_DN76947_c0_g1_i1
RBBH-6040,Tms_TRINITY_DN7261_c0_g1_i1,Tce_TRINITY_DN103131_c0_g1_i2
RBBH-6041,Tms_TRINITY_DN2980_c0_g1_i1,Tce_TRINITY_DN87893_c0_g1_i1
RBBH-6043,Tms_TRINITY_DN47714_c0_g1_i1,Tce_TRINITY_DN56712_c0_g1_i1
RBBH-6044,Tms_TRINITY_DN26489_c0_g1_i3,Tce_TRINITY_DN101381_c0_g1_i1
RBBH-6045,Tms_TRINITY_DN42331_c0_g1_i1,Tce_TRINITY_DN101623_c0_g1_i1
RBBH-6046,Tms_TRINITY_DN72250_c0_g1_i1,Tce_TRINITY_DN99108_c5_g1_i1
RBBH-6048,Tms_TRINITY_DN72931_c0_g1_i1,Tce_TRINITY_DN92673_c0_g1_i1
RBBH-6049,Tms_TRINITY_DN31763_c10_g1_i1,Tce_TRINITY_DN101939_c0_g1_i1
RBBH-605,Tms_TRINITY_DN2145_c0_g2_i1,Tce_TRINITY_DN101109_c0_g1_i1
RBBH-6050,Tms_TRINITY_DN4891_c0_g2_i1,Tce_TRINITY_DN91790_c0_g1_i1
RBBH-6051,Tms_TRINITY_DN75364_c0_g1_i1,Tce_TRINITY_DN95707_c0_g1_i1
RBBH-6053,Tms_TRINITY_DN30249_c0_g2_i1,Tce_TRINITY_DN100312_c1_g4_i1
RBBH-6054,Tms_TRINITY_DN28763_c0_g1_i1,Tce_TRINITY_DN103500_c0_g3_i1
RBBH-6055,Tms_TRINITY_DN31841_c16_g2_i1,Tce_TRINITY_DN86804_c0_g1_i1
RBBH-6056,Tms_TRINITY_DN24299_c0_g1_i1,Tce_TRINITY_DN101983_c0_g1_i3
RBBH-6057,Tms_TRINITY_DN27233_c0_g1_i1,Tce_TRINITY_DN62426_c0_g2_i1
RBBH-6058,Tms_TRINITY_DN32212_c0_g1_i1,Tce_TRINITY_DN103056_c0_g1_i1
RBBH-6059,Tms_TRINITY_DN12949_c0_g1_i1,Tce_TRINITY_DN76180_c0_g1_i1
RBBH-606,Tms_TRINITY_DN2688_c0_g1_i1,Tce_TRINITY_DN102770_c0_g1_i1
RBBH-6060,Tms_TRINITY_DN26426_c0_g1_i1,Tce_TRINITY_DN106619_c0_g4_i1
RBBH-6063,Tms_TRINITY_DN9110_c0_g2_i1,Tce_TRINITY_DN83638_c0_g1_i1
RBBH-6064,Tms_TRINITY_DN31136_c0_g1_i1,Tce_TRINITY_DN106576_c0_g3_i5
RBBH-6066,Tms_TRINITY_DN31539_c8_g2_i1,Tce_TRINITY_DN98296_c1_g2_i1
RBBH-6068,Tms_TRINITY_DN27450_c0_g1_i1,Tce_TRINITY_DN101096_c0_g1_i1
RBBH-6069,Tms_TRINITY_DN8421_c0_g2_i1,Tce_TRINITY_DN96757_c6_g1_i1
RBBH-607,Tms_TRINITY_DN31423_c1_g2_i1,Tce_TRINITY_DN104621_c3_g1_i1
RBBH-6070,Tms_TRINITY_DN18730_c0_g1_i2,Tce_TRINITY_DN75734_c0_g1_i1
RBBH-6071,Tms_TRINITY_DN26843_c1_g1_i1,Tce_TRINITY_DN96250_c0_g3_i1
RBBH-6072,Tms_TRINITY_DN66190_c0_g1_i1,Tce_TRINITY_DN104508_c1_g1_i3
RBBH-6073,Tms_TRINITY_DN36592_c0_g1_i1,Tce_TRINITY_DN105073_c1_g1_i1
RBBH-6074,Tms_TRINITY_DN32649_c0_g1_i1,Tce_TRINITY_DN103434_c2_g1_i1
RBBH-6075,Tms_TRINITY_DN8808_c0_g2_i1,Tce_TRINITY_DN100895_c0_g1_i1
RBBH-6076,Tms_TRINITY_DN31334_c0_g2_i1,Tce_TRINITY_DN106606_c16_g1_i1
RBBH-6077,Tms_TRINITY_DN31503_c4_g1_i1,Tce_TRINITY_DN104694_c4_g1_i1
RBBH-6079,Tms_TRINITY_DN60044_c0_g1_i1,Tce_TRINITY_DN89273_c0_g1_i1
RBBH-6080,Tms_TRINITY_DN26987_c0_g1_i2,Tce_TRINITY_DN105830_c0_g1_i5
RBBH-6081,Tms_TRINITY_DN6147_c0_g1_i1,Tce_TRINITY_DN100366_c0_g1_i3
RBBH-6082,Tms_TRINITY_DN56335_c0_g1_i1,Tce_TRINITY_DN104800_c3_g1_i2
RBBH-6083,Tms_TRINITY_DN21837_c0_g4_i1,Tce_TRINITY_DN96398_c0_g1_i1
RBBH-6084,Tms_TRINITY_DN9313_c0_g2_i1,Tce_TRINITY_DN86599_c0_g1_i1
RBBH-6085,Tms_TRINITY_DN71252_c0_g1_i1,Tce_TRINITY_DN99038_c1_g2_i1
RBBH-6086,Tms_TRINITY_DN30816_c0_g1_i1,Tce_TRINITY_DN103480_c2_g1_i1
RBBH-6087,Tms_TRINITY_DN31597_c11_g6_i2,Tce_TRINITY_DN105225_c1_g2_i4
RBBH-6089,Tms_TRINITY_DN35317_c0_g1_i1,Tce_TRINITY_DN94131_c0_g1_i1
RBBH-609,Tms_TRINITY_DN31284_c5_g1_i1,Tce_TRINITY_DN93338_c3_g3_i1
RBBH-6090,Tms_TRINITY_DN11013_c0_g2_i1,Tce_TRINITY_DN107291_c1_g1_i1
RBBH-6091,Tms_TRINITY_DN28720_c0_g1_i1,Tce_TRINITY_DN100314_c0_g1_i1
RBBH-6092,Tms_TRINITY_DN30388_c0_g1_i1,Tce_TRINITY_DN107473_c0_g5_i4
RBBH-6093,Tms_TRINITY_DN70364_c0_g1_i1,Tce_TRINITY_DN90592_c0_g1_i1
RBBH-6094,Tms_TRINITY_DN75215_c0_g1_i1,Tce_TRINITY_DN77008_c0_g1_i1
RBBH-6095,Tms_TRINITY_DN10989_c0_g1_i1,Tce_TRINITY_DN86079_c0_g2_i1
RBBH-6096,Tms_TRINITY_DN34254_c0_g2_i1,Tce_TRINITY_DN96894_c1_g1_i1
RBBH-6097,Tms_TRINITY_DN42389_c0_g1_i1,Tce_TRINITY_DN93478_c0_g1_i1
RBBH-6098,Tms_TRINITY_DN31031_c0_g1_i1,Tce_TRINITY_DN104221_c1_g1_i1
RBBH-6099,Tms_TRINITY_DN30696_c0_g1_i1,Tce_TRINITY_DN101928_c1_g1_i1
RBBH-61,Tms_TRINITY_DN21495_c0_g1_i1,Tce_TRINITY_DN101597_c0_g1_i2
RBBH-6100,Tms_TRINITY_DN42427_c0_g1_i1,Tce_TRINITY_DN76526_c0_g1_i2
RBBH-6101,Tms_TRINITY_DN71021_c0_g1_i1,Tce_TRINITY_DN89641_c0_g1_i1
RBBH-6102,Tms_TRINITY_DN23318_c0_g2_i1,Tce_TRINITY_DN79624_c0_g1_i1
RBBH-6103,Tms_TRINITY_DN31787_c2_g1_i2,Tce_TRINITY_DN102489_c1_g1_i1
RBBH-6104,Tms_TRINITY_DN60619_c0_g1_i1,Tce_TRINITY_DN102484_c0_g2_i1
RBBH-6105,Tms_TRINITY_DN17793_c0_g2_i1,Tce_TRINITY_DN97360_c0_g1_i2
RBBH-6107,Tms_TRINITY_DN60070_c0_g1_i1,Tce_TRINITY_DN96573_c11_g1_i1
RBBH-6108,Tms_TRINITY_DN63819_c0_g1_i1,Tce_TRINITY_DN102412_c10_g6_i1
RBBH-6109,Tms_TRINITY_DN32956_c0_g1_i1,Tce_TRINITY_DN97406_c0_g1_i1
RBBH-611,Tms_TRINITY_DN31718_c3_g1_i1,Tce_TRINITY_DN103156_c0_g1_i1
RBBH-6112,Tms_TRINITY_DN32234_c0_g1_i1,Tce_TRINITY_DN90479_c0_g1_i1
RBBH-6113,Tms_TRINITY_DN55653_c0_g1_i1,Tce_TRINITY_DN53362_c0_g3_i1
RBBH-6114,Tms_TRINITY_DN41359_c0_g1_i1,Tce_TRINITY_DN98564_c0_g1_i1
RBBH-6115,Tms_TRINITY_DN18603_c0_g3_i1,Tce_TRINITY_DN105060_c0_g1_i3
RBBH-6116,Tms_TRINITY_DN15794_c1_g1_i1,Tce_TRINITY_DN95751_c0_g1_i1
RBBH-6117,Tms_TRINITY_DN28553_c0_g1_i1,Tce_TRINITY_DN97858_c0_g1_i3
RBBH-6118,Tms_TRINITY_DN30336_c6_g2_i1,Tce_TRINITY_DN74860_c0_g1_i1
RBBH-6119,Tms_TRINITY_DN9193_c0_g2_i1,Tce_TRINITY_DN83423_c0_g1_i1
RBBH-612,Tms_TRINITY_DN51429_c0_g1_i1,Tce_TRINITY_DN98110_c0_g1_i1
RBBH-6120,Tms_TRINITY_DN31745_c2_g5_i6,Tce_TRINITY_DN105561_c0_g2_i1
RBBH-6121,Tms_TRINITY_DN53776_c0_g1_i1,Tce_TRINITY_DN89031_c1_g1_i1
RBBH-6122,Tms_TRINITY_DN46385_c0_g1_i1,Tce_TRINITY_DN2195_c0_g2_i1
RBBH-6123,Tms_TRINITY_DN15427_c0_g1_i1,Tce_TRINITY_DN94970_c1_g1_i1
RBBH-6124,Tms_TRINITY_DN28100_c0_g1_i2,Tce_TRINITY_DN98342_c2_g1_i3
RBBH-6125,Tms_TRINITY_DN38957_c0_g1_i1,Tce_TRINITY_DN35763_c0_g1_i1
RBBH-6126,Tms_TRINITY_DN31326_c0_g6_i1,Tce_TRINITY_DN99564_c0_g1_i3
RBBH-6127,Tms_TRINITY_DN25137_c0_g1_i2,Tce_TRINITY_DN94438_c0_g1_i2
RBBH-6128,Tms_TRINITY_DN1527_c0_g1_i1,Tce_TRINITY_DN95805_c0_g2_i1
RBBH-6129,Tms_TRINITY_DN19351_c0_g1_i1,Tce_TRINITY_DN87202_c0_g1_i1
RBBH-613,Tms_TRINITY_DN12427_c0_g2_i1,Tce_TRINITY_DN96069_c0_g2_i1
RBBH-6130,Tms_TRINITY_DN32998_c0_g1_i1,Tce_TRINITY_DN123589_c0_g1_i1
RBBH-6131,Tms_TRINITY_DN31127_c3_g7_i1,Tce_TRINITY_DN105434_c18_g2_i3
RBBH-6132,Tms_TRINITY_DN31750_c11_g2_i3,Tce_TRINITY_DN101793_c0_g2_i1
RBBH-6134,Tms_TRINITY_DN56129_c0_g1_i1,Tce_TRINITY_DN103455_c7_g2_i2
RBBH-6135,Tms_TRINITY_DN23018_c0_g2_i1,Tce_TRINITY_DN104838_c2_g2_i1
RBBH-6136,Tms_TRINITY_DN22099_c0_g1_i1,Tce_TRINITY_DN89662_c0_g1_i1
RBBH-6137,Tms_TRINITY_DN57357_c0_g1_i1,Tce_TRINITY_DN70473_c0_g1_i1
RBBH-6138,Tms_TRINITY_DN28753_c0_g1_i1,Tce_TRINITY_DN101678_c1_g3_i2
RBBH-6139,Tms_TRINITY_DN11579_c0_g1_i1,Tce_TRINITY_DN1051_c0_g1_i1
RBBH-614,Tms_TRINITY_DN23992_c1_g4_i1,Tce_TRINITY_DN106585_c2_g3_i1
RBBH-6140,Tms_TRINITY_DN23881_c0_g1_i1,Tce_TRINITY_DN103888_c0_g2_i1
RBBH-6141,Tms_TRINITY_DN31599_c4_g1_i1,Tce_TRINITY_DN114915_c0_g1_i1
RBBH-6144,Tms_TRINITY_DN27455_c0_g1_i1,Tce_TRINITY_DN60077_c0_g1_i1
RBBH-6145,Tms_TRINITY_DN13572_c0_g1_i1,Tce_TRINITY_DN89736_c0_g1_i1
RBBH-6146,Tms_TRINITY_DN33863_c0_g1_i1,Tce_TRINITY_DN92883_c0_g2_i1
RBBH-6147,Tms_TRINITY_DN22012_c0_g1_i1,Tce_TRINITY_DN105673_c0_g3_i1
RBBH-6148,Tms_TRINITY_DN411_c0_g2_i1,Tce_TRINITY_DN54793_c0_g1_i1
RBBH-6149,Tms_TRINITY_DN30822_c13_g1_i1,Tce_TRINITY_DN101695_c5_g10_i1
RBBH-615,Tms_TRINITY_DN31802_c0_g1_i8,Tce_TRINITY_DN107672_c1_g3_i4
RBBH-6150,Tms_TRINITY_DN25179_c0_g1_i1,Tce_TRINITY_DN92962_c0_g1_i1
RBBH-6151,Tms_TRINITY_DN18263_c0_g1_i1,Tce_TRINITY_DN97007_c0_g1_i1
RBBH-6152,Tms_TRINITY_DN29558_c1_g3_i1,Tce_TRINITY_DN87999_c1_g1_i1
RBBH-6153,Tms_TRINITY_DN42433_c0_g1_i1,Tce_TRINITY_DN103948_c0_g1_i1
RBBH-6154,Tms_TRINITY_DN23261_c0_g1_i1,Tce_TRINITY_DN81905_c0_g1_i2
RBBH-6155,Tms_TRINITY_DN50467_c0_g1_i1,Tce_TRINITY_DN41736_c0_g1_i1
RBBH-6156,Tms_TRINITY_DN29179_c1_g1_i1,Tce_TRINITY_DN100989_c0_g1_i1
RBBH-6158,Tms_TRINITY_DN32974_c0_g1_i1,Tce_TRINITY_DN98979_c11_g1_i2
RBBH-6159,Tms_TRINITY_DN73770_c0_g1_i1,Tce_TRINITY_DN91751_c0_g1_i1
RBBH-616,Tms_TRINITY_DN28125_c1_g1_i2,Tce_TRINITY_DN105705_c1_g1_i1
RBBH-6160,Tms_TRINITY_DN59570_c0_g1_i1,Tce_TRINITY_DN91826_c0_g1_i1
RBBH-6161,Tms_TRINITY_DN41865_c0_g1_i1,Tce_TRINITY_DN84809_c0_g1_i1
