Match_col,Tps,Tdi
RBBH-6188,Tps_TRINITY_DN89420_c0_g3_i1,Tdi_TRINITY_DN41030_c0_g1_i1
RBBH-6189,Tps_TRINITY_DN78868_c0_g1_i1,Tdi_TRINITY_DN33457_c0_g1_i1
RBBH-619,Tps_TRINITY_DN95703_c2_g1_i1,Tdi_TRINITY_DN2181_c0_g2_i1
RBBH-6190,Tps_TRINITY_DN87946_c4_g1_i1,Tdi_TRINITY_DN32953_c0_g1_i1
RBBH-6191,Tps_TRINITY_DN77369_c0_g2_i1,Tdi_TRINITY_DN17576_c1_g1_i1
RBBH-6192,Tps_TRINITY_DN79157_c0_g1_i1,Tdi_TRINITY_DN37884_c0_g1_i1
RBBH-6193,Tps_TRINITY_DN80117_c0_g1_i3,Tdi_TRINITY_DN27510_c0_g2_i3
RBBH-6194,Tps_TRINITY_DN51684_c0_g1_i1,Tdi_TRINITY_DN44270_c0_g1_i1
RBBH-6197,Tps_TRINITY_DN115983_c0_g1_i1,Tdi_TRINITY_DN54675_c0_g1_i1
RBBH-6198,Tps_TRINITY_DN91312_c0_g2_i1,Tdi_TRINITY_DN31399_c0_g1_i2
RBBH-6199,Tps_TRINITY_DN67650_c0_g1_i1,Tdi_TRINITY_DN5819_c0_g1_i1
RBBH-62,Tps_TRINITY_DN91916_c1_g1_i2,Tdi_TRINITY_DN17473_c0_g1_i1
RBBH-620,Tps_TRINITY_DN48568_c0_g1_i1,Tdi_TRINITY_DN23943_c0_g3_i1
RBBH-6200,Tps_TRINITY_DN78366_c0_g1_i1,Tdi_TRINITY_DN18141_c0_g1_i1
RBBH-6201,Tps_TRINITY_DN95629_c0_g1_i6,Tdi_TRINITY_DN30422_c0_g1_i2
RBBH-6202,Tps_TRINITY_DN76104_c0_g1_i1,Tdi_TRINITY_DN26387_c0_g1_i1
RBBH-6203,Tps_TRINITY_DN88132_c0_g1_i1,Tdi_TRINITY_DN10232_c0_g2_i1
RBBH-6204,Tps_TRINITY_DN89939_c0_g1_i1,Tdi_TRINITY_DN25252_c0_g1_i1
RBBH-6205,Tps_TRINITY_DN88377_c1_g2_i1,Tdi_TRINITY_DN29862_c2_g7_i2
RBBH-6206,Tps_TRINITY_DN86648_c14_g8_i1,Tdi_TRINITY_DN66748_c0_g1_i1
RBBH-6207,Tps_TRINITY_DN46496_c0_g2_i1,Tdi_TRINITY_DN22507_c0_g1_i1
RBBH-6208,Tps_TRINITY_DN90845_c6_g1_i4,Tdi_TRINITY_DN59088_c0_g1_i1
RBBH-6209,Tps_TRINITY_DN93691_c0_g1_i1,Tdi_TRINITY_DN27156_c0_g1_i1
RBBH-621,Tps_TRINITY_DN87970_c0_g1_i1,Tdi_TRINITY_DN28985_c0_g2_i1
RBBH-6211,Tps_TRINITY_DN95315_c0_g2_i1,Tdi_TRINITY_DN32600_c0_g1_i1
RBBH-6212,Tps_TRINITY_DN64755_c0_g1_i1,Tdi_TRINITY_DN49998_c0_g1_i1
RBBH-6213,Tps_TRINITY_DN92217_c5_g1_i1,Tdi_TRINITY_DN27760_c0_g2_i2
RBBH-6215,Tps_TRINITY_DN89412_c0_g1_i1,Tdi_TRINITY_DN31592_c2_g3_i1
RBBH-6217,Tps_TRINITY_DN94213_c1_g6_i3,Tdi_TRINITY_DN31086_c1_g1_i5
RBBH-6218,Tps_TRINITY_DN92204_c2_g1_i1,Tdi_TRINITY_DN30519_c3_g1_i1
RBBH-6219,Tps_TRINITY_DN90888_c4_g1_i1,Tdi_TRINITY_DN2996_c1_g1_i1
RBBH-622,Tps_TRINITY_DN91133_c3_g1_i1,Tdi_TRINITY_DN31244_c6_g2_i1
RBBH-6220,Tps_TRINITY_DN90215_c0_g1_i1,Tdi_TRINITY_DN56230_c0_g1_i1
RBBH-6221,Tps_TRINITY_DN89277_c0_g3_i2,Tdi_TRINITY_DN24630_c0_g1_i1
RBBH-6222,Tps_TRINITY_DN92365_c5_g1_i1,Tdi_TRINITY_DN14590_c0_g1_i1
RBBH-6223,Tps_TRINITY_DN89320_c0_g1_i1,Tdi_TRINITY_DN22774_c0_g1_i1
RBBH-6224,Tps_TRINITY_DN81631_c1_g1_i1,Tdi_TRINITY_DN35658_c0_g1_i1
RBBH-6225,Tps_TRINITY_DN84990_c0_g1_i2,Tdi_TRINITY_DN5497_c0_g2_i1
RBBH-6226,Tps_TRINITY_DN75029_c0_g1_i1,Tdi_TRINITY_DN13696_c0_g1_i1
RBBH-6227,Tps_TRINITY_DN95581_c2_g1_i4,Tdi_TRINITY_DN29236_c0_g2_i5
RBBH-6228,Tps_TRINITY_DN89150_c7_g1_i1,Tdi_TRINITY_DN31145_c8_g2_i1
RBBH-6229,Tps_TRINITY_DN73320_c2_g1_i1,Tdi_TRINITY_DN23396_c0_g4_i1
RBBH-623,Tps_TRINITY_DN89685_c0_g2_i6,Tdi_TRINITY_DN24008_c0_g1_i2
RBBH-6230,Tps_TRINITY_DN74425_c0_g1_i2,Tdi_TRINITY_DN25388_c0_g1_i1
RBBH-6231,Tps_TRINITY_DN60421_c1_g1_i1,Tdi_TRINITY_DN27399_c0_g1_i1
RBBH-6232,Tps_TRINITY_DN81185_c0_g1_i1,Tdi_TRINITY_DN4920_c0_g2_i1
RBBH-6233,Tps_TRINITY_DN64101_c0_g1_i1,Tdi_TRINITY_DN46840_c0_g1_i1
RBBH-6234,Tps_TRINITY_DN55102_c0_g1_i1,Tdi_TRINITY_DN45562_c0_g1_i1
RBBH-6235,Tps_TRINITY_DN78272_c3_g1_i1,Tdi_TRINITY_DN25262_c0_g5_i1
RBBH-6236,Tps_TRINITY_DN91236_c0_g2_i1,Tdi_TRINITY_DN5813_c0_g1_i1
RBBH-6237,Tps_TRINITY_DN37126_c0_g2_i1,Tdi_TRINITY_DN66166_c0_g1_i1
RBBH-6238,Tps_TRINITY_DN86801_c0_g2_i1,Tdi_TRINITY_DN11419_c0_g1_i1
RBBH-6239,Tps_TRINITY_DN78392_c0_g1_i2,Tdi_TRINITY_DN12927_c0_g2_i1
RBBH-624,Tps_TRINITY_DN93106_c6_g1_i1,Tdi_TRINITY_DN31831_c4_g1_i1
RBBH-6240,Tps_TRINITY_DN84450_c0_g1_i5,Tdi_TRINITY_DN22915_c0_g2_i1
RBBH-6241,Tps_TRINITY_DN80579_c0_g1_i1,Tdi_TRINITY_DN68630_c0_g1_i1
RBBH-6242,Tps_TRINITY_DN89231_c0_g1_i1,Tdi_TRINITY_DN12815_c0_g1_i1
RBBH-6243,Tps_TRINITY_DN89452_c0_g1_i2,Tdi_TRINITY_DN28513_c0_g3_i1
RBBH-6244,Tps_TRINITY_DN90791_c0_g1_i1,Tdi_TRINITY_DN23118_c0_g1_i1
RBBH-6245,Tps_TRINITY_DN91043_c0_g2_i2,Tdi_TRINITY_DN67742_c0_g1_i1
RBBH-6246,Tps_TRINITY_DN95232_c0_g1_i1,Tdi_TRINITY_DN22969_c0_g1_i1
RBBH-6247,Tps_TRINITY_DN84366_c2_g2_i1,Tdi_TRINITY_DN58601_c0_g1_i1
RBBH-6248,Tps_TRINITY_DN94084_c2_g1_i2,Tdi_TRINITY_DN31908_c0_g1_i3
RBBH-6249,Tps_TRINITY_DN83971_c0_g1_i1,Tdi_TRINITY_DN16047_c0_g2_i1
RBBH-625,Tps_TRINITY_DN81284_c0_g1_i1,Tdi_TRINITY_DN17705_c0_g1_i1
RBBH-6250,Tps_TRINITY_DN72589_c0_g1_i1,Tdi_TRINITY_DN53035_c0_g1_i1
RBBH-6251,Tps_TRINITY_DN91405_c3_g1_i2,Tdi_TRINITY_DN66838_c0_g1_i1
RBBH-6252,Tps_TRINITY_DN40452_c0_g1_i1,Tdi_TRINITY_DN59452_c0_g1_i1
RBBH-6253,Tps_TRINITY_DN72091_c0_g1_i1,Tdi_TRINITY_DN60646_c0_g1_i1
RBBH-6254,Tps_TRINITY_DN95663_c2_g3_i7,Tdi_TRINITY_DN32351_c4_g2_i2
RBBH-6255,Tps_TRINITY_DN84429_c1_g1_i2,Tdi_TRINITY_DN17510_c0_g1_i1
RBBH-6256,Tps_TRINITY_DN77104_c0_g1_i3,Tdi_TRINITY_DN31325_c0_g2_i3
RBBH-6257,Tps_TRINITY_DN80122_c0_g1_i1,Tdi_TRINITY_DN18574_c0_g1_i1
RBBH-6258,Tps_TRINITY_DN93975_c2_g19_i1,Tdi_TRINITY_DN32039_c1_g49_i1
RBBH-6259,Tps_TRINITY_DN102046_c0_g1_i1,Tdi_TRINITY_DN16296_c0_g1_i1
RBBH-626,Tps_TRINITY_DN73725_c0_g1_i1,Tdi_TRINITY_DN2292_c0_g1_i1
RBBH-6260,Tps_TRINITY_DN90730_c0_g2_i2,Tdi_TRINITY_DN31652_c6_g6_i1
RBBH-6262,Tps_TRINITY_DN77876_c0_g1_i1,Tdi_TRINITY_DN22350_c0_g1_i1
RBBH-6263,Tps_TRINITY_DN89226_c5_g1_i1,Tdi_TRINITY_DN28953_c1_g1_i1
RBBH-6264,Tps_TRINITY_DN87672_c1_g4_i2,Tdi_TRINITY_DN20652_c0_g1_i1
RBBH-6265,Tps_TRINITY_DN96057_c7_g2_i1,Tdi_TRINITY_DN32371_c3_g3_i6
RBBH-6266,Tps_TRINITY_DN92694_c0_g1_i2,Tdi_TRINITY_DN34252_c0_g1_i1
RBBH-6267,Tps_TRINITY_DN77904_c2_g1_i1,Tdi_TRINITY_DN14437_c0_g1_i1
RBBH-6268,Tps_TRINITY_DN87243_c0_g1_i1,Tdi_TRINITY_DN22728_c0_g1_i1
RBBH-6269,Tps_TRINITY_DN13395_c0_g1_i1,Tdi_TRINITY_DN33788_c0_g1_i1
RBBH-627,Tps_TRINITY_DN94799_c0_g2_i2,Tdi_TRINITY_DN12806_c0_g1_i1
RBBH-6270,Tps_TRINITY_DN92144_c0_g1_i1,Tdi_TRINITY_DN30573_c0_g3_i4
RBBH-6271,Tps_TRINITY_DN88236_c1_g1_i1,Tdi_TRINITY_DN30317_c0_g1_i3
RBBH-6272,Tps_TRINITY_DN71803_c0_g1_i1,Tdi_TRINITY_DN44084_c0_g1_i1
RBBH-6273,Tps_TRINITY_DN9986_c0_g1_i1,Tdi_TRINITY_DN27699_c0_g1_i1
RBBH-6274,Tps_TRINITY_DN94728_c0_g2_i3,Tdi_TRINITY_DN30603_c0_g2_i4
RBBH-6275,Tps_TRINITY_DN78651_c0_g1_i2,Tdi_TRINITY_DN29973_c0_g1_i1
RBBH-6277,Tps_TRINITY_DN92713_c0_g1_i5,Tdi_TRINITY_DN22758_c0_g1_i1
RBBH-6278,Tps_TRINITY_DN83877_c0_g1_i1,Tdi_TRINITY_DN26960_c0_g1_i1
RBBH-6279,Tps_TRINITY_DN93627_c1_g1_i1,Tdi_TRINITY_DN30414_c0_g1_i1
RBBH-628,Tps_TRINITY_DN83936_c0_g1_i1,Tdi_TRINITY_DN2850_c0_g1_i1
RBBH-6280,Tps_TRINITY_DN85820_c0_g1_i1,Tdi_TRINITY_DN9419_c0_g1_i1
RBBH-6281,Tps_TRINITY_DN88397_c13_g3_i1,Tdi_TRINITY_DN52923_c0_g1_i1
RBBH-6282,Tps_TRINITY_DN91217_c0_g1_i2,Tdi_TRINITY_DN2465_c0_g1_i1
RBBH-6283,Tps_TRINITY_DN62386_c0_g1_i1,Tdi_TRINITY_DN35135_c0_g1_i1
RBBH-6284,Tps_TRINITY_DN93720_c1_g1_i1,Tdi_TRINITY_DN27165_c0_g1_i1
RBBH-6285,Tps_TRINITY_DN89811_c7_g6_i1,Tdi_TRINITY_DN30586_c3_g1_i1
RBBH-6286,Tps_TRINITY_DN93445_c3_g1_i2,Tdi_TRINITY_DN29558_c1_g2_i1
RBBH-6287,Tps_TRINITY_DN81954_c1_g1_i1,Tdi_TRINITY_DN20872_c0_g1_i1
RBBH-6288,Tps_TRINITY_DN94132_c0_g1_i1,Tdi_TRINITY_DN56747_c0_g1_i1
RBBH-6289,Tps_TRINITY_DN94570_c0_g6_i1,Tdi_TRINITY_DN29604_c1_g6_i1
RBBH-629,Tps_TRINITY_DN51426_c0_g1_i1,Tdi_TRINITY_DN31921_c12_g1_i1
RBBH-6290,Tps_TRINITY_DN85404_c0_g1_i2,Tdi_TRINITY_DN16306_c0_g1_i1
RBBH-6291,Tps_TRINITY_DN79882_c0_g1_i1,Tdi_TRINITY_DN32848_c0_g1_i1
RBBH-6292,Tps_TRINITY_DN78779_c0_g1_i1,Tdi_TRINITY_DN17906_c0_g1_i1
RBBH-6293,Tps_TRINITY_DN85282_c0_g1_i1,Tdi_TRINITY_DN30029_c0_g1_i1
RBBH-6294,Tps_TRINITY_DN87532_c0_g1_i1,Tdi_TRINITY_DN13163_c0_g1_i1
RBBH-6295,Tps_TRINITY_DN78114_c1_g1_i2,Tdi_TRINITY_DN32358_c18_g1_i1
RBBH-6296,Tps_TRINITY_DN84399_c0_g1_i1,Tdi_TRINITY_DN67371_c0_g1_i1
RBBH-6297,Tps_TRINITY_DN87353_c0_g1_i1,Tdi_TRINITY_DN60201_c0_g1_i1
RBBH-6298,Tps_TRINITY_DN18686_c0_g2_i1,Tdi_TRINITY_DN1193_c0_g1_i2
RBBH-6299,Tps_TRINITY_DN105925_c0_g1_i1,Tdi_TRINITY_DN67154_c0_g1_i1
RBBH-63,Tps_TRINITY_DN90956_c6_g1_i1,Tdi_TRINITY_DN31743_c6_g2_i1
RBBH-630,Tps_TRINITY_DN96015_c3_g2_i3,Tdi_TRINITY_DN32275_c0_g1_i4
RBBH-6300,Tps_TRINITY_DN1747_c0_g1_i1,Tdi_TRINITY_DN1218_c0_g2_i1
RBBH-6301,Tps_TRINITY_DN92833_c0_g6_i1,Tdi_TRINITY_DN39627_c0_g1_i1
RBBH-6302,Tps_TRINITY_DN47852_c0_g3_i1,Tdi_TRINITY_DN10928_c0_g1_i1
RBBH-6303,Tps_TRINITY_DN87961_c0_g1_i1,Tdi_TRINITY_DN18478_c0_g1_i1
RBBH-6304,Tps_TRINITY_DN84800_c1_g1_i2,Tdi_TRINITY_DN21298_c0_g3_i1
RBBH-6305,Tps_TRINITY_DN73754_c0_g1_i1,Tdi_TRINITY_DN4643_c0_g2_i1
RBBH-6306,Tps_TRINITY_DN84740_c1_g1_i4,Tdi_TRINITY_DN26179_c0_g1_i1
RBBH-6307,Tps_TRINITY_DN91943_c0_g1_i1,Tdi_TRINITY_DN59038_c0_g1_i1
RBBH-6308,Tps_TRINITY_DN78441_c1_g1_i1,Tdi_TRINITY_DN54788_c0_g1_i1
RBBH-6309,Tps_TRINITY_DN91968_c0_g1_i2,Tdi_TRINITY_DN52904_c0_g1_i1
RBBH-631,Tps_TRINITY_DN89692_c0_g1_i2,Tdi_TRINITY_DN53030_c0_g2_i1
RBBH-6310,Tps_TRINITY_DN84771_c0_g1_i1,Tdi_TRINITY_DN30363_c0_g1_i1
RBBH-6311,Tps_TRINITY_DN80387_c0_g2_i1,Tdi_TRINITY_DN14781_c0_g1_i1
RBBH-6312,Tps_TRINITY_DN79186_c1_g1_i1,Tdi_TRINITY_DN4418_c0_g1_i1
RBBH-6313,Tps_TRINITY_DN93761_c3_g2_i4,Tdi_TRINITY_DN31238_c0_g1_i1
RBBH-6315,Tps_TRINITY_DN80396_c0_g1_i1,Tdi_TRINITY_DN45812_c0_g1_i1
RBBH-6316,Tps_TRINITY_DN78327_c0_g1_i1,Tdi_TRINITY_DN36696_c0_g1_i1
RBBH-6317,Tps_TRINITY_DN89361_c0_g2_i1,Tdi_TRINITY_DN22721_c0_g1_i1
RBBH-6318,Tps_TRINITY_DN111801_c0_g1_i1,Tdi_TRINITY_DN15166_c1_g1_i1
RBBH-6319,Tps_TRINITY_DN87572_c0_g1_i2,Tdi_TRINITY_DN2769_c0_g1_i1
RBBH-632,Tps_TRINITY_DN94189_c0_g1_i4,Tdi_TRINITY_DN27951_c0_g1_i2
RBBH-6320,Tps_TRINITY_DN93888_c0_g2_i4,Tdi_TRINITY_DN32196_c0_g3_i6
RBBH-6321,Tps_TRINITY_DN85889_c0_g2_i1,Tdi_TRINITY_DN34047_c0_g1_i1
RBBH-6322,Tps_TRINITY_DN49874_c0_g3_i1,Tdi_TRINITY_DN67032_c0_g1_i1
RBBH-6323,Tps_TRINITY_DN93800_c5_g1_i1,Tdi_TRINITY_DN71237_c0_g1_i1
RBBH-6324,Tps_TRINITY_DN90449_c0_g1_i2,Tdi_TRINITY_DN32779_c0_g1_i1
RBBH-6325,Tps_TRINITY_DN94998_c1_g2_i1,Tdi_TRINITY_DN31253_c0_g1_i2
RBBH-6326,Tps_TRINITY_DN80828_c2_g2_i2,Tdi_TRINITY_DN31618_c1_g3_i1
RBBH-6328,Tps_TRINITY_DN85729_c0_g1_i2,Tdi_TRINITY_DN52100_c0_g1_i1
RBBH-6329,Tps_TRINITY_DN67915_c0_g1_i1,Tdi_TRINITY_DN15597_c0_g1_i2
RBBH-633,Tps_TRINITY_DN84826_c0_g1_i1,Tdi_TRINITY_DN66034_c0_g1_i1
RBBH-6330,Tps_TRINITY_DN83610_c0_g2_i1,Tdi_TRINITY_DN36799_c0_g1_i1
RBBH-6331,Tps_TRINITY_DN77148_c0_g1_i1,Tdi_TRINITY_DN29174_c2_g1_i1
RBBH-6332,Tps_TRINITY_DN82091_c0_g1_i1,Tdi_TRINITY_DN27189_c0_g1_i1
RBBH-6333,Tps_TRINITY_DN73208_c0_g1_i1,Tdi_TRINITY_DN39436_c0_g1_i1
RBBH-6334,Tps_TRINITY_DN92772_c1_g1_i1,Tdi_TRINITY_DN32036_c10_g1_i2
RBBH-6335,Tps_TRINITY_DN85194_c0_g1_i1,Tdi_TRINITY_DN24749_c0_g1_i1
RBBH-6336,Tps_TRINITY_DN92444_c0_g1_i1,Tdi_TRINITY_DN27054_c0_g1_i1
RBBH-6337,Tps_TRINITY_DN79514_c0_g1_i1,Tdi_TRINITY_DN62290_c0_g1_i1
RBBH-6338,Tps_TRINITY_DN72920_c0_g1_i1,Tdi_TRINITY_DN66257_c0_g1_i1
RBBH-6339,Tps_TRINITY_DN85456_c0_g1_i1,Tdi_TRINITY_DN5669_c0_g1_i1
RBBH-634,Tps_TRINITY_DN70280_c0_g1_i1,Tdi_TRINITY_DN9468_c0_g1_i1
RBBH-6340,Tps_TRINITY_DN90325_c0_g1_i1,Tdi_TRINITY_DN20750_c0_g1_i1
RBBH-6341,Tps_TRINITY_DN89822_c3_g1_i5,Tdi_TRINITY_DN31179_c0_g1_i3
RBBH-6342,Tps_TRINITY_DN90850_c0_g1_i2,Tdi_TRINITY_DN7968_c0_g1_i1
RBBH-6343,Tps_TRINITY_DN84777_c0_g1_i1,Tdi_TRINITY_DN59294_c0_g1_i1
RBBH-6344,Tps_TRINITY_DN84171_c2_g3_i3,Tdi_TRINITY_DN8666_c0_g1_i1
RBBH-6345,Tps_TRINITY_DN63968_c0_g1_i1,Tdi_TRINITY_DN28164_c0_g1_i2
RBBH-6347,Tps_TRINITY_DN90296_c3_g2_i2,Tdi_TRINITY_DN31900_c1_g1_i2
RBBH-6348,Tps_TRINITY_DN83371_c2_g1_i1,Tdi_TRINITY_DN5208_c0_g1_i1
RBBH-6349,Tps_TRINITY_DN88725_c1_g1_i2,Tdi_TRINITY_DN28673_c0_g1_i1
RBBH-635,Tps_TRINITY_DN80692_c0_g1_i1,Tdi_TRINITY_DN3997_c0_g1_i1
RBBH-6350,Tps_TRINITY_DN88322_c0_g1_i1,Tdi_TRINITY_DN23540_c0_g1_i1
RBBH-6351,Tps_TRINITY_DN85170_c0_g1_i1,Tdi_TRINITY_DN33653_c0_g1_i1
RBBH-6353,Tps_TRINITY_DN72299_c0_g1_i1,Tdi_TRINITY_DN57088_c0_g1_i1
RBBH-6354,Tps_TRINITY_DN74120_c0_g1_i1,Tdi_TRINITY_DN61359_c0_g1_i1
RBBH-6355,Tps_TRINITY_DN75561_c0_g1_i1,Tdi_TRINITY_DN54936_c0_g1_i1
RBBH-6356,Tps_TRINITY_DN91740_c0_g1_i1,Tdi_TRINITY_DN8097_c0_g2_i1
RBBH-6357,Tps_TRINITY_DN85742_c0_g1_i1,Tdi_TRINITY_DN25497_c0_g1_i2
RBBH-6358,Tps_TRINITY_DN73134_c1_g5_i1,Tdi_TRINITY_DN31014_c1_g1_i1
RBBH-6359,Tps_TRINITY_DN74666_c0_g1_i2,Tdi_TRINITY_DN19266_c0_g1_i1
RBBH-636,Tps_TRINITY_DN86740_c0_g1_i1,Tdi_TRINITY_DN2382_c0_g1_i1
RBBH-6360,Tps_TRINITY_DN83358_c0_g2_i1,Tdi_TRINITY_DN61736_c0_g1_i1
RBBH-6362,Tps_TRINITY_DN71100_c0_g1_i1,Tdi_TRINITY_DN32856_c0_g1_i1
RBBH-6364,Tps_TRINITY_DN84098_c0_g1_i1,Tdi_TRINITY_DN14446_c0_g1_i1
RBBH-6365,Tps_TRINITY_DN93872_c0_g2_i2,Tdi_TRINITY_DN18929_c0_g1_i1
RBBH-6366,Tps_TRINITY_DN78030_c0_g1_i1,Tdi_TRINITY_DN31552_c7_g13_i1
RBBH-6367,Tps_TRINITY_DN89602_c1_g1_i2,Tdi_TRINITY_DN26268_c0_g1_i1
RBBH-6368,Tps_TRINITY_DN87853_c2_g1_i1,Tdi_TRINITY_DN363_c0_g1_i1
RBBH-6369,Tps_TRINITY_DN94572_c0_g1_i1,Tdi_TRINITY_DN25785_c0_g2_i1
RBBH-637,Tps_TRINITY_DN95374_c0_g2_i1,Tdi_TRINITY_DN27604_c0_g4_i1
RBBH-6370,Tps_TRINITY_DN55634_c0_g1_i1,Tdi_TRINITY_DN13622_c0_g1_i1
RBBH-6371,Tps_TRINITY_DN89667_c0_g1_i1,Tdi_TRINITY_DN23416_c0_g1_i2
RBBH-6372,Tps_TRINITY_DN77950_c0_g1_i2,Tdi_TRINITY_DN22048_c0_g2_i1
RBBH-6373,Tps_TRINITY_DN80876_c0_g1_i1,Tdi_TRINITY_DN25132_c0_g1_i1
RBBH-6374,Tps_TRINITY_DN108582_c0_g1_i1,Tdi_TRINITY_DN12350_c0_g1_i1
RBBH-6375,Tps_TRINITY_DN93908_c2_g2_i2,Tdi_TRINITY_DN31644_c4_g5_i3
RBBH-6376,Tps_TRINITY_DN89260_c0_g1_i1,Tdi_TRINITY_DN22681_c0_g2_i1
RBBH-6377,Tps_TRINITY_DN82996_c3_g1_i1,Tdi_TRINITY_DN9118_c1_g1_i1
RBBH-6378,Tps_TRINITY_DN46218_c0_g2_i1,Tdi_TRINITY_DN11868_c0_g1_i1
RBBH-6379,Tps_TRINITY_DN4455_c0_g1_i1,Tdi_TRINITY_DN59679_c0_g1_i1
RBBH-6380,Tps_TRINITY_DN68048_c0_g1_i1,Tdi_TRINITY_DN23507_c0_g1_i1
RBBH-6381,Tps_TRINITY_DN94918_c1_g2_i4,Tdi_TRINITY_DN26628_c0_g1_i1
RBBH-6382,Tps_TRINITY_DN91570_c0_g1_i2,Tdi_TRINITY_DN4039_c0_g1_i1
RBBH-6383,Tps_TRINITY_DN93394_c2_g2_i4,Tdi_TRINITY_DN29817_c0_g1_i2
RBBH-6384,Tps_TRINITY_DN80991_c0_g1_i2,Tdi_TRINITY_DN20104_c0_g1_i4
RBBH-6385,Tps_TRINITY_DN73767_c1_g1_i1,Tdi_TRINITY_DN19985_c0_g1_i1
RBBH-6386,Tps_TRINITY_DN72959_c0_g1_i1,Tdi_TRINITY_DN66708_c0_g1_i1
RBBH-6387,Tps_TRINITY_DN93394_c1_g1_i1,Tdi_TRINITY_DN19791_c0_g1_i1
RBBH-6388,Tps_TRINITY_DN95170_c0_g1_i1,Tdi_TRINITY_DN16424_c0_g1_i1
RBBH-6389,Tps_TRINITY_DN92632_c17_g1_i3,Tdi_TRINITY_DN31767_c0_g1_i2
RBBH-639,Tps_TRINITY_DN86227_c0_g1_i1,Tdi_TRINITY_DN4594_c0_g2_i1
RBBH-6390,Tps_TRINITY_DN87761_c0_g1_i1,Tdi_TRINITY_DN21426_c0_g2_i1
RBBH-6391,Tps_TRINITY_DN82614_c0_g2_i1,Tdi_TRINITY_DN11632_c0_g2_i1
RBBH-6392,Tps_TRINITY_DN88427_c0_g1_i1,Tdi_TRINITY_DN31482_c5_g2_i1
RBBH-6393,Tps_TRINITY_DN95197_c0_g1_i1,Tdi_TRINITY_DN19942_c0_g1_i1
RBBH-6394,Tps_TRINITY_DN71905_c0_g2_i1,Tdi_TRINITY_DN31347_c0_g1_i1
RBBH-6395,Tps_TRINITY_DN75765_c0_g1_i1,Tdi_TRINITY_DN61573_c0_g1_i1
RBBH-6396,Tps_TRINITY_DN475_c0_g1_i1,Tdi_TRINITY_DN50678_c0_g1_i1
RBBH-6397,Tps_TRINITY_DN65857_c1_g1_i1,Tdi_TRINITY_DN3859_c0_g1_i1
RBBH-6398,Tps_TRINITY_DN90926_c5_g1_i2,Tdi_TRINITY_DN31142_c4_g1_i1
RBBH-6399,Tps_TRINITY_DN78619_c0_g1_i1,Tdi_TRINITY_DN66785_c0_g1_i1
RBBH-64,Tps_TRINITY_DN83375_c0_g3_i1,Tdi_TRINITY_DN40377_c0_g1_i1
RBBH-640,Tps_TRINITY_DN91232_c0_g1_i6,Tdi_TRINITY_DN26402_c0_g1_i3
RBBH-6401,Tps_TRINITY_DN77298_c0_g1_i1,Tdi_TRINITY_DN67587_c0_g1_i1
RBBH-6402,Tps_TRINITY_DN88208_c0_g1_i5,Tdi_TRINITY_DN13703_c0_g1_i1
RBBH-6403,Tps_TRINITY_DN76008_c0_g1_i2,Tdi_TRINITY_DN17853_c0_g2_i1
RBBH-6404,Tps_TRINITY_DN81428_c0_g2_i1,Tdi_TRINITY_DN27917_c0_g1_i2
RBBH-6405,Tps_TRINITY_DN95757_c0_g1_i1,Tdi_TRINITY_DN32075_c0_g1_i2
RBBH-6406,Tps_TRINITY_DN82545_c0_g1_i1,Tdi_TRINITY_DN35830_c0_g1_i1
RBBH-6407,Tps_TRINITY_DN69109_c0_g1_i1,Tdi_TRINITY_DN14911_c0_g2_i1
RBBH-6408,Tps_TRINITY_DN90855_c3_g2_i1,Tdi_TRINITY_DN24450_c0_g1_i1
RBBH-6409,Tps_TRINITY_DN93068_c0_g1_i1,Tdi_TRINITY_DN29500_c1_g1_i1
RBBH-641,Tps_TRINITY_DN87149_c0_g1_i1,Tdi_TRINITY_DN14433_c0_g2_i1
RBBH-6410,Tps_TRINITY_DN95030_c0_g1_i2,Tdi_TRINITY_DN31313_c0_g1_i2
RBBH-6411,Tps_TRINITY_DN91260_c6_g3_i5,Tdi_TRINITY_DN30950_c3_g1_i1
RBBH-6413,Tps_TRINITY_DN91505_c0_g3_i1,Tdi_TRINITY_DN7511_c0_g2_i1
RBBH-6414,Tps_TRINITY_DN87176_c0_g1_i2,Tdi_TRINITY_DN31998_c0_g1_i1
RBBH-6415,Tps_TRINITY_DN52930_c0_g1_i1,Tdi_TRINITY_DN10980_c0_g1_i1
RBBH-6416,Tps_TRINITY_DN53878_c0_g1_i2,Tdi_TRINITY_DN22316_c0_g1_i2
RBBH-6417,Tps_TRINITY_DN88028_c2_g1_i1,Tdi_TRINITY_DN17735_c0_g1_i1
RBBH-6419,Tps_TRINITY_DN95149_c0_g6_i1,Tdi_TRINITY_DN31914_c3_g3_i1
RBBH-642,Tps_TRINITY_DN89091_c0_g2_i1,Tdi_TRINITY_DN8050_c0_g1_i1
RBBH-6420,Tps_TRINITY_DN43532_c0_g2_i2,Tdi_TRINITY_DN3293_c0_g1_i1
RBBH-6421,Tps_TRINITY_DN93609_c1_g1_i1,Tdi_TRINITY_DN24200_c3_g1_i1
RBBH-6422,Tps_TRINITY_DN40861_c0_g1_i1,Tdi_TRINITY_DN29630_c0_g2_i1
