Match_col,Tte,Tbi
RBBH-6397,Tte_TRINITY_DN24647_c0_g1_i1,Tbi_TRINITY_DN72268_c0_g4_i3
RBBH-6398,Tte_TRINITY_DN29437_c0_g2_i2,Tbi_TRINITY_DN72089_c3_g3_i1
RBBH-6399,Tte_TRINITY_DN53605_c0_g1_i1,Tbi_TRINITY_DN37309_c0_g1_i1
RBBH-64,Tte_TRINITY_DN26234_c0_g1_i5,Tbi_TRINITY_DN67997_c0_g2_i4
RBBH-640,Tte_TRINITY_DN8074_c0_g1_i1,Tbi_TRINITY_DN58686_c0_g1_i1
RBBH-6400,Tte_TRINITY_DN3797_c0_g2_i1,Tbi_TRINITY_DN44059_c0_g1_i1
RBBH-6401,Tte_TRINITY_DN19136_c0_g1_i2,Tbi_TRINITY_DN60667_c0_g4_i1
RBBH-6403,Tte_TRINITY_DN29031_c1_g3_i4,Tbi_TRINITY_DN69545_c0_g2_i3
RBBH-6404,Tte_TRINITY_DN15405_c0_g1_i1,Tbi_TRINITY_DN59213_c0_g1_i1
RBBH-6405,Tte_TRINITY_DN7889_c0_g1_i1,Tbi_TRINITY_DN70721_c2_g1_i1
RBBH-6407,Tte_TRINITY_DN9878_c0_g2_i1,Tbi_TRINITY_DN21858_c0_g1_i1
RBBH-6408,Tte_TRINITY_DN29965_c18_g1_i1,Tbi_TRINITY_DN59015_c0_g1_i1
RBBH-6409,Tte_TRINITY_DN46853_c0_g1_i1,Tbi_TRINITY_DN45926_c0_g1_i1
RBBH-641,Tte_TRINITY_DN4856_c0_g1_i1,Tbi_TRINITY_DN69490_c0_g1_i2
RBBH-6410,Tte_TRINITY_DN28995_c7_g1_i1,Tbi_TRINITY_DN71906_c8_g1_i1
RBBH-6411,Tte_TRINITY_DN60906_c0_g1_i1,Tbi_TRINITY_DN36107_c0_g1_i1
RBBH-6412,Tte_TRINITY_DN75577_c1_g1_i1,Tbi_TRINITY_DN66598_c1_g1_i1
RBBH-6413,Tte_TRINITY_DN65617_c0_g1_i1,Tbi_TRINITY_DN70883_c4_g3_i1
RBBH-6414,Tte_TRINITY_DN11035_c0_g1_i1,Tbi_TRINITY_DN69667_c7_g7_i3
RBBH-6415,Tte_TRINITY_DN29435_c1_g1_i1,Tbi_TRINITY_DN33424_c0_g1_i1
RBBH-6416,Tte_TRINITY_DN29506_c0_g4_i1,Tbi_TRINITY_DN72229_c5_g9_i1
RBBH-6417,Tte_TRINITY_DN21106_c0_g1_i2,Tbi_TRINITY_DN66089_c0_g1_i3
RBBH-6418,Tte_TRINITY_DN14965_c0_g1_i2,Tbi_TRINITY_DN65484_c0_g1_i1
RBBH-6419,Tte_TRINITY_DN40246_c1_g1_i1,Tbi_TRINITY_DN67975_c1_g1_i1
RBBH-6420,Tte_TRINITY_DN10599_c0_g2_i1,Tbi_TRINITY_DN58987_c1_g1_i2
RBBH-6422,Tte_TRINITY_DN40084_c0_g1_i1,Tbi_TRINITY_DN55482_c1_g1_i1
RBBH-6423,Tte_TRINITY_DN11132_c0_g1_i1,Tbi_TRINITY_DN55827_c0_g1_i1
RBBH-6424,Tte_TRINITY_DN27237_c1_g1_i1,Tbi_TRINITY_DN70420_c3_g1_i1
RBBH-6425,Tte_TRINITY_DN60887_c0_g1_i1,Tbi_TRINITY_DN68885_c1_g3_i1
RBBH-6426,Tte_TRINITY_DN25653_c0_g1_i1,Tbi_TRINITY_DN69761_c3_g1_i2
RBBH-6428,Tte_TRINITY_DN6570_c0_g1_i1,Tbi_TRINITY_DN61426_c1_g1_i1
RBBH-6429,Tte_TRINITY_DN3850_c0_g1_i1,Tbi_TRINITY_DN59236_c0_g1_i1
RBBH-643,Tte_TRINITY_DN49849_c0_g1_i1,Tbi_TRINITY_DN49488_c0_g2_i1
RBBH-6430,Tte_TRINITY_DN73811_c0_g1_i1,Tbi_TRINITY_DN51852_c0_g1_i1
RBBH-6431,Tte_TRINITY_DN23703_c0_g1_i1,Tbi_TRINITY_DN65807_c0_g1_i2
RBBH-6432,Tte_TRINITY_DN26189_c0_g1_i1,Tbi_TRINITY_DN67149_c0_g2_i1
RBBH-6433,Tte_TRINITY_DN55873_c0_g1_i1,Tbi_TRINITY_DN33210_c0_g1_i1
RBBH-6434,Tte_TRINITY_DN29643_c2_g2_i1,Tbi_TRINITY_DN71085_c1_g3_i3
RBBH-6435,Tte_TRINITY_DN10642_c0_g1_i1,Tbi_TRINITY_DN70417_c4_g1_i3
RBBH-6436,Tte_TRINITY_DN24957_c0_g1_i1,Tbi_TRINITY_DN56783_c0_g1_i2
RBBH-6437,Tte_TRINITY_DN27476_c1_g1_i1,Tbi_TRINITY_DN23914_c0_g1_i1
RBBH-6438,Tte_TRINITY_DN3799_c0_g1_i1,Tbi_TRINITY_DN70076_c0_g1_i1
RBBH-6439,Tte_TRINITY_DN62075_c0_g1_i1,Tbi_TRINITY_DN51017_c0_g1_i1
RBBH-644,Tte_TRINITY_DN12561_c0_g1_i1,Tbi_TRINITY_DN42931_c0_g1_i1
RBBH-6440,Tte_TRINITY_DN26776_c0_g1_i1,Tbi_TRINITY_DN69469_c0_g1_i1
RBBH-6441,Tte_TRINITY_DN20302_c0_g1_i1,Tbi_TRINITY_DN56664_c0_g1_i2
RBBH-6442,Tte_TRINITY_DN28638_c1_g1_i1,Tbi_TRINITY_DN69660_c1_g3_i1
RBBH-6443,Tte_TRINITY_DN19566_c0_g1_i1,Tbi_TRINITY_DN40210_c0_g1_i1
RBBH-6444,Tte_TRINITY_DN75501_c0_g1_i1,Tbi_TRINITY_DN81356_c0_g1_i1
RBBH-6445,Tte_TRINITY_DN25611_c2_g1_i1,Tbi_TRINITY_DN26474_c0_g1_i2
RBBH-6446,Tte_TRINITY_DN29473_c7_g6_i1,Tbi_TRINITY_DN61434_c0_g1_i1
RBBH-6447,Tte_TRINITY_DN58526_c0_g1_i1,Tbi_TRINITY_DN43388_c0_g1_i1
RBBH-6448,Tte_TRINITY_DN1338_c0_g1_i1,Tbi_TRINITY_DN43281_c0_g1_i1
RBBH-6449,Tte_TRINITY_DN27823_c0_g2_i1,Tbi_TRINITY_DN58640_c0_g3_i1
RBBH-645,Tte_TRINITY_DN39043_c0_g1_i1,Tbi_TRINITY_DN62600_c0_g1_i1
RBBH-6450,Tte_TRINITY_DN24428_c0_g1_i1,Tbi_TRINITY_DN70383_c0_g1_i1
RBBH-6451,Tte_TRINITY_DN13015_c0_g2_i1,Tbi_TRINITY_DN18668_c0_g1_i1
RBBH-6452,Tte_TRINITY_DN30007_c0_g1_i1,Tbi_TRINITY_DN70822_c4_g1_i1
RBBH-6453,Tte_TRINITY_DN16748_c1_g1_i1,Tbi_TRINITY_DN69579_c1_g2_i2
RBBH-6454,Tte_TRINITY_DN28407_c0_g6_i1,Tbi_TRINITY_DN68412_c0_g2_i1
RBBH-6455,Tte_TRINITY_DN47538_c0_g1_i1,Tbi_TRINITY_DN64032_c2_g1_i1
RBBH-6457,Tte_TRINITY_DN28432_c4_g1_i1,Tbi_TRINITY_DN68883_c4_g1_i1
RBBH-6458,Tte_TRINITY_DN57024_c0_g1_i1,Tbi_TRINITY_DN66021_c0_g1_i1
RBBH-6459,Tte_TRINITY_DN64585_c0_g1_i1,Tbi_TRINITY_DN70056_c7_g1_i2
RBBH-646,Tte_TRINITY_DN23576_c0_g2_i1,Tbi_TRINITY_DN63806_c0_g1_i1
RBBH-6460,Tte_TRINITY_DN52_c0_g1_i1,Tbi_TRINITY_DN65008_c2_g2_i1
RBBH-6461,Tte_TRINITY_DN21022_c0_g1_i1,Tbi_TRINITY_DN62408_c0_g1_i1
RBBH-6462,Tte_TRINITY_DN29131_c2_g2_i1,Tbi_TRINITY_DN26643_c0_g1_i1
RBBH-6463,Tte_TRINITY_DN73315_c0_g1_i1,Tbi_TRINITY_DN6853_c0_g1_i1
RBBH-6464,Tte_TRINITY_DN33456_c0_g1_i1,Tbi_TRINITY_DN62243_c0_g2_i1
RBBH-6465,Tte_TRINITY_DN48398_c0_g1_i1,Tbi_TRINITY_DN70103_c11_g1_i1
RBBH-6466,Tte_TRINITY_DN29537_c0_g5_i1,Tbi_TRINITY_DN72163_c1_g11_i1
RBBH-6468,Tte_TRINITY_DN28921_c0_g3_i2,Tbi_TRINITY_DN69503_c5_g2_i1
RBBH-6469,Tte_TRINITY_DN27324_c4_g1_i1,Tbi_TRINITY_DN72213_c8_g1_i7
RBBH-647,Tte_TRINITY_DN14973_c0_g1_i1,Tbi_TRINITY_DN41753_c0_g1_i1
RBBH-6470,Tte_TRINITY_DN17797_c1_g1_i1,Tbi_TRINITY_DN68296_c0_g1_i1
RBBH-6471,Tte_TRINITY_DN19923_c1_g1_i1,Tbi_TRINITY_DN58985_c0_g1_i1
RBBH-6473,Tte_TRINITY_DN26012_c3_g1_i1,Tbi_TRINITY_DN59196_c0_g1_i1
RBBH-6475,Tte_TRINITY_DN12166_c0_g1_i1,Tbi_TRINITY_DN32086_c0_g2_i1
RBBH-6476,Tte_TRINITY_DN29793_c0_g1_i1,Tbi_TRINITY_DN72193_c0_g2_i3
RBBH-6477,Tte_TRINITY_DN10146_c0_g2_i1,Tbi_TRINITY_DN56966_c0_g1_i1
RBBH-6478,Tte_TRINITY_DN17983_c0_g1_i1,Tbi_TRINITY_DN54500_c0_g1_i1
RBBH-6479,Tte_TRINITY_DN17702_c0_g1_i1,Tbi_TRINITY_DN68699_c9_g3_i1
RBBH-648,Tte_TRINITY_DN19775_c0_g1_i1,Tbi_TRINITY_DN69441_c0_g1_i1
RBBH-6480,Tte_TRINITY_DN65613_c0_g1_i1,Tbi_TRINITY_DN70619_c13_g1_i1
RBBH-6481,Tte_TRINITY_DN29693_c0_g1_i2,Tbi_TRINITY_DN71841_c0_g1_i4
RBBH-6482,Tte_TRINITY_DN6946_c0_g2_i1,Tbi_TRINITY_DN71872_c3_g1_i1
RBBH-6483,Tte_TRINITY_DN27173_c0_g2_i1,Tbi_TRINITY_DN63333_c0_g1_i2
RBBH-6484,Tte_TRINITY_DN7329_c0_g1_i1,Tbi_TRINITY_DN67896_c1_g2_i1
RBBH-6485,Tte_TRINITY_DN25937_c1_g2_i1,Tbi_TRINITY_DN62228_c0_g2_i1
RBBH-6486,Tte_TRINITY_DN36769_c0_g1_i1,Tbi_TRINITY_DN40601_c0_g1_i1
RBBH-6487,Tte_TRINITY_DN15674_c1_g1_i1,Tbi_TRINITY_DN70119_c5_g1_i1
RBBH-6488,Tte_TRINITY_DN6816_c0_g1_i1,Tbi_TRINITY_DN62596_c0_g2_i1
RBBH-6489,Tte_TRINITY_DN14737_c0_g2_i1,Tbi_TRINITY_DN60583_c0_g1_i1
RBBH-649,Tte_TRINITY_DN66886_c0_g1_i1,Tbi_TRINITY_DN41948_c0_g1_i1
RBBH-6490,Tte_TRINITY_DN29611_c0_g2_i1,Tbi_TRINITY_DN70653_c2_g2_i1
RBBH-6491,Tte_TRINITY_DN56336_c0_g1_i1,Tbi_TRINITY_DN58183_c0_g1_i1
RBBH-6493,Tte_TRINITY_DN56054_c0_g1_i1,Tbi_TRINITY_DN41869_c0_g1_i1
RBBH-6494,Tte_TRINITY_DN29830_c3_g3_i1,Tbi_TRINITY_DN67352_c0_g1_i1
RBBH-6495,Tte_TRINITY_DN15749_c0_g1_i1,Tbi_TRINITY_DN99789_c0_g1_i1
RBBH-6496,Tte_TRINITY_DN39369_c0_g1_i1,Tbi_TRINITY_DN71344_c5_g3_i4
RBBH-6498,Tte_TRINITY_DN26863_c0_g2_i1,Tbi_TRINITY_DN69262_c0_g2_i1
RBBH-6499,Tte_TRINITY_DN22813_c0_g2_i1,Tbi_TRINITY_DN67151_c0_g1_i1
RBBH-65,Tte_TRINITY_DN39198_c0_g1_i1,Tbi_TRINITY_DN70416_c1_g1_i1
RBBH-650,Tte_TRINITY_DN29598_c3_g1_i1,Tbi_TRINITY_DN67313_c0_g1_i1
RBBH-6500,Tte_TRINITY_DN59970_c0_g1_i1,Tbi_TRINITY_DN31711_c0_g1_i1
RBBH-6501,Tte_TRINITY_DN66812_c0_g1_i1,Tbi_TRINITY_DN35529_c0_g1_i1
RBBH-6502,Tte_TRINITY_DN51707_c0_g1_i1,Tbi_TRINITY_DN58460_c0_g1_i1
RBBH-6503,Tte_TRINITY_DN45452_c0_g1_i1,Tbi_TRINITY_DN71199_c0_g1_i1
RBBH-6504,Tte_TRINITY_DN73949_c0_g1_i1,Tbi_TRINITY_DN7179_c0_g1_i1
RBBH-6505,Tte_TRINITY_DN24689_c1_g1_i1,Tbi_TRINITY_DN69767_c0_g3_i1
RBBH-6506,Tte_TRINITY_DN16478_c0_g1_i1,Tbi_TRINITY_DN63037_c0_g1_i1
RBBH-6507,Tte_TRINITY_DN28661_c0_g1_i4,Tbi_TRINITY_DN70123_c0_g1_i3
RBBH-6508,Tte_TRINITY_DN21536_c0_g1_i1,Tbi_TRINITY_DN66449_c0_g1_i1
RBBH-6509,Tte_TRINITY_DN17033_c0_g1_i1,Tbi_TRINITY_DN40360_c1_g1_i1
RBBH-651,Tte_TRINITY_DN29423_c0_g1_i4,Tbi_TRINITY_DN71875_c0_g1_i2
RBBH-6510,Tte_TRINITY_DN30039_c0_g1_i1,Tbi_TRINITY_DN69367_c0_g1_i1
RBBH-6511,Tte_TRINITY_DN17525_c0_g1_i2,Tbi_TRINITY_DN46840_c0_g1_i1
RBBH-6512,Tte_TRINITY_DN20390_c0_g1_i1,Tbi_TRINITY_DN47657_c0_g2_i1
RBBH-6513,Tte_TRINITY_DN14672_c0_g1_i1,Tbi_TRINITY_DN52955_c0_g1_i1
RBBH-6514,Tte_TRINITY_DN69963_c0_g1_i1,Tbi_TRINITY_DN14050_c0_g1_i1
RBBH-6515,Tte_TRINITY_DN29909_c13_g3_i1,Tbi_TRINITY_DN68274_c0_g1_i1
RBBH-6516,Tte_TRINITY_DN29834_c7_g1_i2,Tbi_TRINITY_DN69588_c1_g1_i1
RBBH-6517,Tte_TRINITY_DN25775_c2_g2_i1,Tbi_TRINITY_DN71925_c1_g2_i2
RBBH-6518,Tte_TRINITY_DN4545_c0_g1_i1,Tbi_TRINITY_DN50133_c0_g1_i1
RBBH-6519,Tte_TRINITY_DN39741_c0_g1_i1,Tbi_TRINITY_DN42307_c0_g1_i1
RBBH-652,Tte_TRINITY_DN49756_c0_g1_i1,Tbi_TRINITY_DN24231_c0_g1_i1
RBBH-6520,Tte_TRINITY_DN13000_c0_g1_i1,Tbi_TRINITY_DN64339_c0_g2_i1
RBBH-6521,Tte_TRINITY_DN22942_c1_g1_i1,Tbi_TRINITY_DN69320_c0_g1_i1
RBBH-6522,Tte_TRINITY_DN64789_c0_g1_i1,Tbi_TRINITY_DN70091_c2_g1_i2
RBBH-6523,Tte_TRINITY_DN67346_c0_g1_i1,Tbi_TRINITY_DN8442_c0_g1_i1
RBBH-6524,Tte_TRINITY_DN51180_c0_g1_i1,Tbi_TRINITY_DN31484_c0_g2_i1
RBBH-6525,Tte_TRINITY_DN78965_c0_g1_i1,Tbi_TRINITY_DN2969_c0_g1_i1
RBBH-6526,Tte_TRINITY_DN72588_c0_g1_i1,Tbi_TRINITY_DN47404_c0_g1_i1
RBBH-6527,Tte_TRINITY_DN3815_c0_g1_i1,Tbi_TRINITY_DN68280_c0_g2_i1
RBBH-6528,Tte_TRINITY_DN4635_c0_g2_i1,Tbi_TRINITY_DN48222_c0_g4_i1
RBBH-6529,Tte_TRINITY_DN526_c0_g1_i1,Tbi_TRINITY_DN43338_c0_g1_i1
RBBH-653,Tte_TRINITY_DN39871_c0_g1_i1,Tbi_TRINITY_DN24495_c0_g1_i1
RBBH-6530,Tte_TRINITY_DN29488_c6_g1_i1,Tbi_TRINITY_DN65715_c0_g1_i1
RBBH-6531,Tte_TRINITY_DN5568_c0_g1_i1,Tbi_TRINITY_DN41984_c0_g1_i2
RBBH-6532,Tte_TRINITY_DN29109_c1_g1_i1,Tbi_TRINITY_DN69649_c0_g1_i1
RBBH-6533,Tte_TRINITY_DN16718_c0_g1_i1,Tbi_TRINITY_DN61907_c0_g1_i1
RBBH-6534,Tte_TRINITY_DN25546_c1_g1_i1,Tbi_TRINITY_DN66602_c0_g1_i1
RBBH-6535,Tte_TRINITY_DN8176_c0_g1_i1,Tbi_TRINITY_DN54456_c0_g11_i1
RBBH-6536,Tte_TRINITY_DN65607_c0_g1_i1,Tbi_TRINITY_DN93243_c0_g1_i1
RBBH-6537,Tte_TRINITY_DN28889_c4_g7_i1,Tbi_TRINITY_DN44802_c0_g1_i1
RBBH-6538,Tte_TRINITY_DN24187_c0_g3_i1,Tbi_TRINITY_DN51976_c0_g1_i1
RBBH-6539,Tte_TRINITY_DN64719_c0_g1_i1,Tbi_TRINITY_DN34845_c0_g1_i1
RBBH-654,Tte_TRINITY_DN65165_c0_g1_i1,Tbi_TRINITY_DN25903_c0_g1_i1
RBBH-6540,Tte_TRINITY_DN27329_c0_g1_i6,Tbi_TRINITY_DN70789_c2_g5_i2
RBBH-6541,Tte_TRINITY_DN15490_c0_g1_i1,Tbi_TRINITY_DN49449_c0_g1_i1
RBBH-6542,Tte_TRINITY_DN76542_c0_g1_i1,Tbi_TRINITY_DN61741_c0_g1_i1
RBBH-6543,Tte_TRINITY_DN25775_c6_g1_i1,Tbi_TRINITY_DN44188_c0_g10_i1
RBBH-6544,Tte_TRINITY_DN22043_c0_g1_i1,Tbi_TRINITY_DN68111_c0_g1_i1
RBBH-6545,Tte_TRINITY_DN40236_c0_g1_i1,Tbi_TRINITY_DN34954_c0_g1_i1
RBBH-6546,Tte_TRINITY_DN39706_c0_g1_i1,Tbi_TRINITY_DN60614_c0_g2_i1
RBBH-6547,Tte_TRINITY_DN29179_c6_g4_i1,Tbi_TRINITY_DN68881_c1_g2_i2
RBBH-6548,Tte_TRINITY_DN30403_c0_g2_i1,Tbi_TRINITY_DN71572_c1_g2_i1
RBBH-6549,Tte_TRINITY_DN158_c0_g2_i1,Tbi_TRINITY_DN13738_c0_g1_i1
RBBH-655,Tte_TRINITY_DN29965_c15_g1_i1,Tbi_TRINITY_DN69082_c0_g1_i1
RBBH-6551,Tte_TRINITY_DN25019_c1_g2_i1,Tbi_TRINITY_DN73510_c0_g1_i1
RBBH-6552,Tte_TRINITY_DN40888_c0_g1_i1,Tbi_TRINITY_DN52637_c0_g1_i1
RBBH-6553,Tte_TRINITY_DN22953_c0_g1_i1,Tbi_TRINITY_DN66300_c0_g1_i1
RBBH-6554,Tte_TRINITY_DN75465_c0_g1_i1,Tbi_TRINITY_DN60260_c0_g1_i1
RBBH-6555,Tte_TRINITY_DN24514_c0_g2_i1,Tbi_TRINITY_DN59033_c0_g2_i1
RBBH-6556,Tte_TRINITY_DN17104_c0_g1_i1,Tbi_TRINITY_DN48504_c1_g1_i1
RBBH-6557,Tte_TRINITY_DN28899_c1_g2_i1,Tbi_TRINITY_DN39817_c0_g1_i1
RBBH-6558,Tte_TRINITY_DN29557_c0_g1_i1,Tbi_TRINITY_DN69668_c4_g1_i1
RBBH-6559,Tte_TRINITY_DN14989_c0_g1_i1,Tbi_TRINITY_DN36381_c0_g2_i1
RBBH-656,Tte_TRINITY_DN9892_c0_g1_i1,Tbi_TRINITY_DN46508_c0_g5_i1
RBBH-6560,Tte_TRINITY_DN27680_c0_g5_i1,Tbi_TRINITY_DN71702_c0_g5_i1
RBBH-6561,Tte_TRINITY_DN35268_c0_g1_i1,Tbi_TRINITY_DN11433_c0_g1_i1
RBBH-6562,Tte_TRINITY_DN12821_c0_g1_i1,Tbi_TRINITY_DN71342_c4_g2_i2
RBBH-6563,Tte_TRINITY_DN66012_c0_g1_i1,Tbi_TRINITY_DN61205_c0_g1_i1
RBBH-6564,Tte_TRINITY_DN56102_c0_g1_i1,Tbi_TRINITY_DN65256_c0_g1_i1
RBBH-6565,Tte_TRINITY_DN56623_c0_g1_i1,Tbi_TRINITY_DN42069_c0_g2_i1
RBBH-6566,Tte_TRINITY_DN51080_c0_g1_i1,Tbi_TRINITY_DN52070_c0_g1_i1
RBBH-6567,Tte_TRINITY_DN63970_c0_g1_i1,Tbi_TRINITY_DN62041_c0_g1_i1
RBBH-6569,Tte_TRINITY_DN39174_c0_g1_i1,Tbi_TRINITY_DN71916_c0_g1_i2
RBBH-657,Tte_TRINITY_DN20261_c0_g1_i1,Tbi_TRINITY_DN59078_c0_g1_i3
RBBH-6570,Tte_TRINITY_DN55941_c0_g1_i1,Tbi_TRINITY_DN21519_c0_g2_i1
RBBH-6571,Tte_TRINITY_DN29295_c5_g1_i1,Tbi_TRINITY_DN69833_c5_g2_i1
RBBH-6572,Tte_TRINITY_DN29490_c6_g7_i1,Tbi_TRINITY_DN64313_c0_g4_i1
RBBH-6573,Tte_TRINITY_DN52416_c0_g1_i1,Tbi_TRINITY_DN67165_c3_g2_i4
RBBH-6574,Tte_TRINITY_DN29906_c18_g1_i1,Tbi_TRINITY_DN70183_c10_g6_i1
RBBH-6575,Tte_TRINITY_DN28903_c4_g5_i1,Tbi_TRINITY_DN67652_c12_g5_i5
RBBH-6576,Tte_TRINITY_DN11470_c0_g1_i1,Tbi_TRINITY_DN63954_c0_g1_i1
RBBH-6577,Tte_TRINITY_DN34950_c0_g1_i1,Tbi_TRINITY_DN26090_c0_g2_i1
RBBH-6578,Tte_TRINITY_DN73900_c0_g1_i1,Tbi_TRINITY_DN68864_c0_g1_i1
RBBH-6579,Tte_TRINITY_DN9951_c0_g2_i1,Tbi_TRINITY_DN44590_c0_g1_i1
RBBH-658,Tte_TRINITY_DN26534_c0_g1_i1,Tbi_TRINITY_DN38541_c0_g1_i1
RBBH-6580,Tte_TRINITY_DN29015_c1_g6_i1,Tbi_TRINITY_DN68429_c0_g2_i1
RBBH-6581,Tte_TRINITY_DN47793_c0_g1_i1,Tbi_TRINITY_DN86339_c0_g1_i1
RBBH-6583,Tte_TRINITY_DN29445_c1_g4_i2,Tbi_TRINITY_DN72128_c1_g1_i1
RBBH-6584,Tte_TRINITY_DN51235_c0_g1_i1,Tbi_TRINITY_DN11203_c0_g1_i1
RBBH-6585,Tte_TRINITY_DN57406_c0_g1_i1,Tbi_TRINITY_DN61426_c0_g1_i1
RBBH-6586,Tte_TRINITY_DN66595_c0_g1_i1,Tbi_TRINITY_DN65224_c0_g1_i1
RBBH-6588,Tte_TRINITY_DN66785_c0_g1_i1,Tbi_TRINITY_DN53190_c0_g1_i1
RBBH-6589,Tte_TRINITY_DN29656_c6_g1_i1,Tbi_TRINITY_DN59482_c0_g1_i1
RBBH-659,Tte_TRINITY_DN28356_c8_g1_i1,Tbi_TRINITY_DN33919_c0_g1_i1
RBBH-6590,Tte_TRINITY_DN47712_c0_g1_i1,Tbi_TRINITY_DN64093_c0_g1_i1
RBBH-6591,Tte_TRINITY_DN24253_c0_g2_i1,Tbi_TRINITY_DN51304_c0_g1_i1
RBBH-6592,Tte_TRINITY_DN29906_c15_g12_i1,Tbi_TRINITY_DN66826_c0_g1_i1
RBBH-6594,Tte_TRINITY_DN48717_c0_g1_i1,Tbi_TRINITY_DN63422_c0_g1_i4
RBBH-6595,Tte_TRINITY_DN9584_c0_g2_i1,Tbi_TRINITY_DN67230_c0_g2_i1
RBBH-6597,Tte_TRINITY_DN28154_c7_g1_i1,Tbi_TRINITY_DN71410_c3_g1_i1
RBBH-6598,Tte_TRINITY_DN38605_c0_g1_i1,Tbi_TRINITY_DN61882_c0_g3_i1
RBBH-6599,Tte_TRINITY_DN17826_c0_g1_i1,Tbi_TRINITY_DN66794_c0_g1_i1
RBBH-66,Tte_TRINITY_DN28515_c0_g1_i2,Tbi_TRINITY_DN65795_c0_g1_i2
RBBH-660,Tte_TRINITY_DN23695_c0_g2_i1,Tbi_TRINITY_DN71872_c2_g2_i1
RBBH-6600,Tte_TRINITY_DN29130_c0_g1_i1,Tbi_TRINITY_DN14930_c0_g1_i1
RBBH-6601,Tte_TRINITY_DN48331_c0_g1_i1,Tbi_TRINITY_DN69437_c0_g2_i2
RBBH-6602,Tte_TRINITY_DN6478_c0_g1_i1,Tbi_TRINITY_DN67313_c3_g1_i1
RBBH-6603,Tte_TRINITY_DN14324_c0_g1_i1,Tbi_TRINITY_DN48811_c0_g1_i1
RBBH-6604,Tte_TRINITY_DN66906_c0_g1_i1,Tbi_TRINITY_DN15321_c0_g2_i1
RBBH-6605,Tte_TRINITY_DN13818_c0_g1_i1,Tbi_TRINITY_DN52191_c0_g1_i1
RBBH-6606,Tte_TRINITY_DN21255_c0_g2_i1,Tbi_TRINITY_DN46936_c0_g1_i1
RBBH-6607,Tte_TRINITY_DN21488_c0_g2_i1,Tbi_TRINITY_DN36277_c0_g1_i1
RBBH-6608,Tte_TRINITY_DN26978_c2_g1_i1,Tbi_TRINITY_DN70103_c5_g1_i1
RBBH-6609,Tte_TRINITY_DN34009_c0_g1_i1,Tbi_TRINITY_DN42328_c0_g1_i1
RBBH-661,Tte_TRINITY_DN23496_c0_g1_i1,Tbi_TRINITY_DN41808_c0_g2_i1
RBBH-6611,Tte_TRINITY_DN16756_c0_g1_i1,Tbi_TRINITY_DN40568_c0_g1_i1
RBBH-6612,Tte_TRINITY_DN56485_c0_g1_i1,Tbi_TRINITY_DN65633_c0_g4_i1
RBBH-6613,Tte_TRINITY_DN72497_c0_g1_i1,Tbi_TRINITY_DN72500_c0_g1_i1
RBBH-6615,Tte_TRINITY_DN24920_c0_g1_i1,Tbi_TRINITY_DN41222_c0_g1_i1
RBBH-6616,Tte_TRINITY_DN13332_c0_g3_i1,Tbi_TRINITY_DN61017_c0_g1_i2
RBBH-6617,Tte_TRINITY_DN9794_c0_g1_i1,Tbi_TRINITY_DN51295_c0_g1_i1
RBBH-6618,Tte_TRINITY_DN65867_c0_g1_i1,Tbi_TRINITY_DN63899_c0_g1_i1
RBBH-6620,Tte_TRINITY_DN51864_c0_g1_i1,Tbi_TRINITY_DN30922_c0_g2_i1
RBBH-6621,Tte_TRINITY_DN29477_c18_g8_i1,Tbi_TRINITY_DN72029_c10_g5_i1
RBBH-6622,Tte_TRINITY_DN24123_c0_g1_i1,Tbi_TRINITY_DN54339_c0_g1_i1
RBBH-6623,Tte_TRINITY_DN28233_c0_g1_i10,Tbi_TRINITY_DN66591_c0_g1_i9
RBBH-6624,Tte_TRINITY_DN28427_c0_g3_i3,Tbi_TRINITY_DN69181_c0_g2_i1
RBBH-6625,Tte_TRINITY_DN22887_c1_g1_i1,Tbi_TRINITY_DN40703_c1_g1_i1
RBBH-6626,Tte_TRINITY_DN1034_c0_g2_i1,Tbi_TRINITY_DN63432_c0_g1_i1
RBBH-6627,Tte_TRINITY_DN56550_c0_g1_i1,Tbi_TRINITY_DN53565_c0_g1_i1
RBBH-6629,Tte_TRINITY_DN26483_c0_g1_i1,Tbi_TRINITY_DN53080_c0_g1_i1
RBBH-6631,Tte_TRINITY_DN11825_c0_g2_i1,Tbi_TRINITY_DN68793_c0_g1_i2
RBBH-6632,Tte_TRINITY_DN55995_c0_g1_i1,Tbi_TRINITY_DN69696_c1_g1_i1
RBBH-6633,Tte_TRINITY_DN7110_c0_g1_i1,Tbi_TRINITY_DN53484_c0_g1_i1
RBBH-6634,Tte_TRINITY_DN7628_c0_g1_i1,Tbi_TRINITY_DN71646_c1_g1_i2
RBBH-6635,Tte_TRINITY_DN24015_c1_g1_i2,Tbi_TRINITY_DN67879_c1_g1_i1
RBBH-6636,Tte_TRINITY_DN58875_c0_g1_i1,Tbi_TRINITY_DN59185_c0_g1_i1
RBBH-6637,Tte_TRINITY_DN34575_c0_g1_i1,Tbi_TRINITY_DN20065_c0_g1_i1
RBBH-6638,Tte_TRINITY_DN64612_c0_g1_i1,Tbi_TRINITY_DN24345_c0_g1_i1
