Match_col,Tsi,Tcm
RBBH-6173,Tsi_TRINITY_DN22403_c0_g1_i1,Tcm_TRINITY_DN85666_c0_g1_i1
RBBH-6174,Tsi_TRINITY_DN23360_c0_g2_i1,Tcm_TRINITY_DN92195_c0_g1_i1
RBBH-6175,Tsi_TRINITY_DN1962_c0_g2_i1,Tcm_TRINITY_DN96868_c0_g2_i1
RBBH-6176,Tsi_TRINITY_DN12045_c1_g1_i1,Tcm_TRINITY_DN95345_c0_g1_i1
RBBH-6177,Tsi_TRINITY_DN71935_c0_g1_i1,Tcm_TRINITY_DN78701_c0_g1_i1
RBBH-6178,Tsi_TRINITY_DN32178_c0_g1_i1,Tcm_TRINITY_DN101982_c0_g1_i2
RBBH-6179,Tsi_TRINITY_DN6016_c0_g1_i1,Tcm_TRINITY_DN95545_c0_g1_i1
RBBH-618,Tsi_TRINITY_DN31807_c0_g16_i1,Tcm_TRINITY_DN91307_c0_g1_i2
RBBH-6180,Tsi_TRINITY_DN42167_c0_g1_i1,Tcm_TRINITY_DN69845_c0_g1_i1
RBBH-6181,Tsi_TRINITY_DN21377_c0_g1_i1,Tcm_TRINITY_DN99201_c0_g1_i2
RBBH-6182,Tsi_TRINITY_DN39991_c0_g1_i1,Tcm_TRINITY_DN101262_c5_g1_i2
RBBH-6183,Tsi_TRINITY_DN42417_c0_g1_i1,Tcm_TRINITY_DN101277_c0_g1_i2
RBBH-6184,Tsi_TRINITY_DN14019_c0_g1_i1,Tcm_TRINITY_DN70421_c0_g1_i2
RBBH-6185,Tsi_TRINITY_DN15772_c0_g1_i1,Tcm_TRINITY_DN96623_c0_g3_i2
RBBH-6186,Tsi_TRINITY_DN54313_c0_g1_i1,Tcm_TRINITY_DN99374_c0_g2_i1
RBBH-6188,Tsi_TRINITY_DN29942_c0_g1_i1,Tcm_TRINITY_DN81870_c0_g1_i1
RBBH-6189,Tsi_TRINITY_DN7879_c0_g1_i1,Tcm_TRINITY_DN93808_c0_g1_i1
RBBH-619,Tsi_TRINITY_DN32199_c0_g1_i1,Tcm_TRINITY_DN128087_c0_g1_i1
RBBH-6190,Tsi_TRINITY_DN24809_c0_g2_i1,Tcm_TRINITY_DN102044_c1_g2_i4
RBBH-6191,Tsi_TRINITY_DN8830_c0_g1_i1,Tcm_TRINITY_DN107387_c2_g3_i4
RBBH-6192,Tsi_TRINITY_DN29401_c1_g1_i1,Tcm_TRINITY_DN104340_c4_g3_i1
RBBH-6193,Tsi_TRINITY_DN10701_c0_g1_i1,Tcm_TRINITY_DN103598_c0_g1_i1
RBBH-6194,Tsi_TRINITY_DN38440_c0_g1_i1,Tcm_TRINITY_DN68432_c0_g3_i1
RBBH-6195,Tsi_TRINITY_DN12786_c0_g1_i1,Tcm_TRINITY_DN95928_c0_g2_i1
RBBH-6196,Tsi_TRINITY_DN28282_c0_g2_i1,Tcm_TRINITY_DN97722_c0_g1_i2
RBBH-6197,Tsi_TRINITY_DN10510_c0_g2_i1,Tcm_TRINITY_DN102552_c0_g1_i2
RBBH-6198,Tsi_TRINITY_DN21160_c0_g1_i1,Tcm_TRINITY_DN70585_c0_g1_i1
RBBH-6199,Tsi_TRINITY_DN25736_c0_g3_i1,Tcm_TRINITY_DN93926_c0_g2_i1
RBBH-62,Tsi_TRINITY_DN26687_c0_g2_i1,Tcm_TRINITY_DN59429_c0_g1_i1
RBBH-620,Tsi_TRINITY_DN14872_c0_g1_i1,Tcm_TRINITY_DN90694_c0_g1_i1
RBBH-6200,Tsi_TRINITY_DN14258_c0_g1_i1,Tcm_TRINITY_DN71463_c0_g1_i1
RBBH-6202,Tsi_TRINITY_DN63129_c0_g1_i1,Tcm_TRINITY_DN105143_c1_g3_i1
RBBH-6203,Tsi_TRINITY_DN59602_c0_g1_i1,Tcm_TRINITY_DN97924_c0_g1_i1
RBBH-6205,Tsi_TRINITY_DN7013_c0_g1_i1,Tcm_TRINITY_DN97590_c2_g1_i1
RBBH-6206,Tsi_TRINITY_DN36310_c0_g1_i1,Tcm_TRINITY_DN77758_c0_g1_i1
RBBH-6207,Tsi_TRINITY_DN39563_c0_g1_i1,Tcm_TRINITY_DN104158_c0_g1_i1
RBBH-6208,Tsi_TRINITY_DN3649_c0_g1_i1,Tcm_TRINITY_DN41069_c0_g2_i1
RBBH-6209,Tsi_TRINITY_DN46624_c0_g1_i1,Tcm_TRINITY_DN14381_c0_g1_i1
RBBH-621,Tsi_TRINITY_DN3803_c0_g1_i1,Tcm_TRINITY_DN103247_c1_g1_i1
RBBH-6210,Tsi_TRINITY_DN30935_c3_g1_i1,Tcm_TRINITY_DN101540_c1_g1_i1
RBBH-6212,Tsi_TRINITY_DN46966_c0_g1_i1,Tcm_TRINITY_DN101019_c4_g2_i1
RBBH-6213,Tsi_TRINITY_DN28542_c0_g1_i3,Tcm_TRINITY_DN102246_c0_g1_i5
RBBH-6214,Tsi_TRINITY_DN45847_c0_g1_i1,Tcm_TRINITY_DN78617_c0_g1_i1
RBBH-6215,Tsi_TRINITY_DN15322_c0_g2_i1,Tcm_TRINITY_DN106226_c1_g1_i1
RBBH-6216,Tsi_TRINITY_DN68198_c0_g1_i1,Tcm_TRINITY_DN81473_c0_g1_i1
RBBH-6217,Tsi_TRINITY_DN68563_c0_g1_i1,Tcm_TRINITY_DN101166_c4_g4_i1
RBBH-6218,Tsi_TRINITY_DN9200_c0_g1_i1,Tcm_TRINITY_DN94815_c0_g1_i1
RBBH-6219,Tsi_TRINITY_DN54854_c0_g1_i1,Tcm_TRINITY_DN87020_c0_g1_i1
RBBH-622,Tsi_TRINITY_DN63499_c0_g1_i1,Tcm_TRINITY_DN94089_c0_g1_i1
RBBH-6220,Tsi_TRINITY_DN67307_c0_g1_i1,Tcm_TRINITY_DN81012_c0_g2_i2
RBBH-6221,Tsi_TRINITY_DN24349_c0_g2_i1,Tcm_TRINITY_DN106514_c0_g19_i1
RBBH-6222,Tsi_TRINITY_DN46742_c0_g1_i1,Tcm_TRINITY_DN105902_c0_g3_i1
RBBH-6223,Tsi_TRINITY_DN20868_c1_g1_i1,Tcm_TRINITY_DN97117_c0_g1_i1
RBBH-6224,Tsi_TRINITY_DN21519_c0_g1_i1,Tcm_TRINITY_DN102573_c0_g1_i1
RBBH-6226,Tsi_TRINITY_DN3820_c0_g1_i1,Tcm_TRINITY_DN41796_c0_g1_i1
RBBH-6227,Tsi_TRINITY_DN27896_c0_g1_i1,Tcm_TRINITY_DN86321_c0_g1_i2
RBBH-6228,Tsi_TRINITY_DN20459_c0_g1_i1,Tcm_TRINITY_DN104733_c5_g2_i1
RBBH-6229,Tsi_TRINITY_DN37660_c0_g1_i1,Tcm_TRINITY_DN36303_c0_g1_i1
RBBH-623,Tsi_TRINITY_DN6341_c0_g2_i1,Tcm_TRINITY_DN72887_c0_g1_i1
RBBH-6230,Tsi_TRINITY_DN41136_c0_g1_i1,Tcm_TRINITY_DN80583_c0_g1_i1
RBBH-6231,Tsi_TRINITY_DN14949_c0_g2_i1,Tcm_TRINITY_DN102064_c0_g1_i2
RBBH-6233,Tsi_TRINITY_DN31892_c11_g3_i1,Tcm_TRINITY_DN103601_c1_g1_i1
RBBH-6234,Tsi_TRINITY_DN6525_c0_g1_i1,Tcm_TRINITY_DN78863_c0_g1_i1
RBBH-6235,Tsi_TRINITY_DN22225_c0_g1_i1,Tcm_TRINITY_DN107489_c0_g1_i4
RBBH-6236,Tsi_TRINITY_DN25147_c0_g1_i1,Tcm_TRINITY_DN102662_c1_g1_i2
RBBH-6237,Tsi_TRINITY_DN28008_c0_g1_i1,Tcm_TRINITY_DN107680_c0_g1_i1
RBBH-6238,Tsi_TRINITY_DN21282_c0_g1_i1,Tcm_TRINITY_DN92177_c0_g1_i1
RBBH-6239,Tsi_TRINITY_DN59151_c0_g1_i1,Tcm_TRINITY_DN99149_c0_g2_i1
RBBH-624,Tsi_TRINITY_DN28475_c0_g1_i3,Tcm_TRINITY_DN100591_c0_g1_i2
RBBH-6240,Tsi_TRINITY_DN25732_c0_g1_i3,Tcm_TRINITY_DN92220_c0_g1_i1
RBBH-6241,Tsi_TRINITY_DN27645_c0_g1_i1,Tcm_TRINITY_DN87413_c0_g1_i1
RBBH-6242,Tsi_TRINITY_DN13422_c0_g1_i1,Tcm_TRINITY_DN88795_c0_g1_i1
RBBH-6243,Tsi_TRINITY_DN31326_c0_g2_i9,Tcm_TRINITY_DN107029_c1_g1_i2
RBBH-6246,Tsi_TRINITY_DN31170_c0_g1_i1,Tcm_TRINITY_DN103067_c0_g1_i2
RBBH-6247,Tsi_TRINITY_DN32013_c5_g1_i1,Tcm_TRINITY_DN98541_c0_g1_i1
RBBH-6248,Tsi_TRINITY_DN30767_c4_g1_i1,Tcm_TRINITY_DN99918_c3_g1_i1
RBBH-6249,Tsi_TRINITY_DN42201_c0_g1_i1,Tcm_TRINITY_DN81943_c0_g1_i1
RBBH-625,Tsi_TRINITY_DN53091_c0_g1_i1,Tcm_TRINITY_DN103778_c2_g2_i1
RBBH-6250,Tsi_TRINITY_DN23560_c0_g1_i1,Tcm_TRINITY_DN88547_c0_g1_i1
RBBH-6252,Tsi_TRINITY_DN20623_c0_g1_i1,Tcm_TRINITY_DN101615_c0_g1_i1
RBBH-6253,Tsi_TRINITY_DN28891_c0_g1_i2,Tcm_TRINITY_DN106824_c0_g1_i3
RBBH-6254,Tsi_TRINITY_DN66295_c0_g1_i1,Tcm_TRINITY_DN67446_c0_g1_i1
RBBH-6255,Tsi_TRINITY_DN1460_c0_g2_i1,Tcm_TRINITY_DN60105_c0_g1_i1
RBBH-6256,Tsi_TRINITY_DN36280_c0_g1_i1,Tcm_TRINITY_DN88068_c0_g1_i1
RBBH-6257,Tsi_TRINITY_DN23540_c0_g3_i1,Tcm_TRINITY_DN106622_c0_g1_i1
RBBH-6258,Tsi_TRINITY_DN19616_c0_g3_i1,Tcm_TRINITY_DN92793_c0_g1_i1
RBBH-6259,Tsi_TRINITY_DN10336_c0_g1_i1,Tcm_TRINITY_DN102887_c0_g1_i3
RBBH-626,Tsi_TRINITY_DN22920_c0_g1_i1,Tcm_TRINITY_DN97135_c0_g1_i1
RBBH-6260,Tsi_TRINITY_DN23954_c0_g1_i1,Tcm_TRINITY_DN97489_c5_g8_i2
RBBH-6261,Tsi_TRINITY_DN19905_c0_g1_i1,Tcm_TRINITY_DN106541_c3_g1_i1
RBBH-6262,Tsi_TRINITY_DN8537_c0_g1_i1,Tcm_TRINITY_DN98837_c0_g1_i2
RBBH-6263,Tsi_TRINITY_DN28684_c0_g1_i1,Tcm_TRINITY_DN56322_c0_g1_i1
RBBH-6264,Tsi_TRINITY_DN21494_c0_g1_i1,Tcm_TRINITY_DN101546_c0_g1_i2
RBBH-6265,Tsi_TRINITY_DN15294_c0_g2_i1,Tcm_TRINITY_DN84480_c0_g1_i1
RBBH-6266,Tsi_TRINITY_DN2350_c0_g1_i1,Tcm_TRINITY_DN72333_c0_g1_i1
RBBH-6267,Tsi_TRINITY_DN39768_c0_g1_i1,Tcm_TRINITY_DN97647_c0_g1_i1
RBBH-6268,Tsi_TRINITY_DN28195_c0_g1_i1,Tcm_TRINITY_DN93946_c1_g1_i1
RBBH-6269,Tsi_TRINITY_DN21518_c0_g2_i2,Tcm_TRINITY_DN104225_c6_g1_i1
RBBH-627,Tsi_TRINITY_DN6139_c0_g1_i1,Tcm_TRINITY_DN92297_c0_g1_i1
RBBH-6270,Tsi_TRINITY_DN16796_c0_g1_i1,Tcm_TRINITY_DN107364_c2_g2_i1
RBBH-6272,Tsi_TRINITY_DN30894_c3_g2_i1,Tcm_TRINITY_DN99397_c2_g2_i2
RBBH-6273,Tsi_TRINITY_DN29677_c1_g2_i1,Tcm_TRINITY_DN99674_c0_g1_i1
RBBH-6274,Tsi_TRINITY_DN6923_c0_g2_i1,Tcm_TRINITY_DN106552_c0_g1_i4
RBBH-6275,Tsi_TRINITY_DN31327_c2_g2_i1,Tcm_TRINITY_DN104337_c1_g3_i1
RBBH-6276,Tsi_TRINITY_DN26204_c0_g1_i1,Tcm_TRINITY_DN100443_c0_g1_i1
RBBH-6277,Tsi_TRINITY_DN31603_c3_g1_i1,Tcm_TRINITY_DN76673_c1_g1_i1
RBBH-6279,Tsi_TRINITY_DN31979_c2_g1_i1,Tcm_TRINITY_DN67438_c0_g1_i1
RBBH-628,Tsi_TRINITY_DN31989_c10_g1_i1,Tcm_TRINITY_DN75608_c0_g1_i1
RBBH-6280,Tsi_TRINITY_DN30154_c0_g2_i1,Tcm_TRINITY_DN85621_c0_g1_i1
RBBH-6281,Tsi_TRINITY_DN68851_c0_g1_i1,Tcm_TRINITY_DN84904_c0_g1_i1
RBBH-6282,Tsi_TRINITY_DN7747_c0_g2_i1,Tcm_TRINITY_DN96360_c0_g1_i1
RBBH-6283,Tsi_TRINITY_DN31776_c9_g11_i2,Tcm_TRINITY_DN107000_c3_g1_i1
RBBH-6284,Tsi_TRINITY_DN21141_c0_g2_i1,Tcm_TRINITY_DN88140_c0_g1_i1
RBBH-6285,Tsi_TRINITY_DN9030_c0_g1_i1,Tcm_TRINITY_DN105194_c1_g3_i2
RBBH-6287,Tsi_TRINITY_DN4647_c0_g1_i1,Tcm_TRINITY_DN101430_c0_g1_i1
RBBH-6289,Tsi_TRINITY_DN31753_c2_g2_i1,Tcm_TRINITY_DN98244_c2_g1_i1
RBBH-629,Tsi_TRINITY_DN58407_c0_g1_i1,Tcm_TRINITY_DN97924_c1_g9_i1
RBBH-6290,Tsi_TRINITY_DN34661_c0_g1_i1,Tcm_TRINITY_DN68831_c0_g1_i1
RBBH-6291,Tsi_TRINITY_DN30462_c8_g2_i1,Tcm_TRINITY_DN98072_c0_g2_i5
RBBH-6292,Tsi_TRINITY_DN4855_c0_g1_i1,Tcm_TRINITY_DN105415_c4_g1_i1
RBBH-6293,Tsi_TRINITY_DN44041_c0_g1_i1,Tcm_TRINITY_DN92125_c0_g1_i1
RBBH-6294,Tsi_TRINITY_DN22004_c0_g1_i1,Tcm_TRINITY_DN102177_c1_g1_i4
RBBH-6295,Tsi_TRINITY_DN47217_c0_g1_i1,Tcm_TRINITY_DN86424_c0_g1_i1
RBBH-6296,Tsi_TRINITY_DN13200_c0_g1_i3,Tcm_TRINITY_DN104641_c0_g3_i1
RBBH-6297,Tsi_TRINITY_DN31343_c4_g11_i3,Tcm_TRINITY_DN105652_c0_g1_i3
RBBH-6298,Tsi_TRINITY_DN31881_c2_g3_i3,Tcm_TRINITY_DN77896_c0_g1_i1
RBBH-6299,Tsi_TRINITY_DN33609_c0_g1_i1,Tcm_TRINITY_DN70420_c0_g1_i1
RBBH-63,Tsi_TRINITY_DN30968_c2_g1_i1,Tcm_TRINITY_DN100901_c0_g1_i3
RBBH-630,Tsi_TRINITY_DN42226_c0_g1_i1,Tcm_TRINITY_DN90991_c1_g1_i1
RBBH-6301,Tsi_TRINITY_DN31798_c8_g7_i1,Tcm_TRINITY_DN88633_c0_g2_i2
RBBH-6303,Tsi_TRINITY_DN15847_c0_g1_i3,Tcm_TRINITY_DN80126_c0_g1_i1
RBBH-6304,Tsi_TRINITY_DN6809_c0_g1_i1,Tcm_TRINITY_DN79117_c0_g1_i1
RBBH-6305,Tsi_TRINITY_DN2715_c0_g2_i1,Tcm_TRINITY_DN84922_c0_g1_i1
RBBH-6306,Tsi_TRINITY_DN55421_c0_g1_i1,Tcm_TRINITY_DN76797_c0_g2_i1
RBBH-6307,Tsi_TRINITY_DN29895_c1_g3_i1,Tcm_TRINITY_DN80693_c0_g1_i1
RBBH-6308,Tsi_TRINITY_DN16033_c0_g2_i1,Tcm_TRINITY_DN97976_c0_g1_i3
RBBH-6309,Tsi_TRINITY_DN453_c0_g2_i1,Tcm_TRINITY_DN98268_c0_g1_i1
RBBH-631,Tsi_TRINITY_DN26484_c1_g3_i2,Tcm_TRINITY_DN98926_c5_g2_i1
RBBH-6310,Tsi_TRINITY_DN46332_c0_g1_i1,Tcm_TRINITY_DN77417_c0_g1_i1
RBBH-6311,Tsi_TRINITY_DN31356_c0_g1_i2,Tcm_TRINITY_DN102708_c0_g1_i4
RBBH-6313,Tsi_TRINITY_DN7938_c0_g1_i1,Tcm_TRINITY_DN92084_c0_g1_i1
RBBH-6314,Tsi_TRINITY_DN21226_c0_g1_i1,Tcm_TRINITY_DN105778_c0_g1_i2
RBBH-6315,Tsi_TRINITY_DN14068_c0_g1_i1,Tcm_TRINITY_DN96315_c0_g1_i2
RBBH-6316,Tsi_TRINITY_DN31534_c10_g2_i1,Tcm_TRINITY_DN93614_c0_g3_i1
RBBH-6318,Tsi_TRINITY_DN22597_c0_g1_i1,Tcm_TRINITY_DN86106_c0_g1_i1
RBBH-6319,Tsi_TRINITY_DN60593_c0_g1_i1,Tcm_TRINITY_DN92145_c0_g1_i1
RBBH-632,Tsi_TRINITY_DN16320_c1_g1_i1,Tcm_TRINITY_DN103831_c0_g1_i2
RBBH-6320,Tsi_TRINITY_DN28431_c0_g1_i2,Tcm_TRINITY_DN100279_c0_g1_i2
RBBH-6321,Tsi_TRINITY_DN31989_c7_g1_i2,Tcm_TRINITY_DN99601_c3_g1_i7
RBBH-6322,Tsi_TRINITY_DN59815_c0_g1_i1,Tcm_TRINITY_DN89469_c2_g1_i1
RBBH-6323,Tsi_TRINITY_DN46286_c0_g1_i1,Tcm_TRINITY_DN58786_c0_g1_i1
RBBH-6324,Tsi_TRINITY_DN260_c0_g1_i1,Tcm_TRINITY_DN89783_c0_g1_i2
RBBH-6325,Tsi_TRINITY_DN30525_c0_g2_i5,Tcm_TRINITY_DN107470_c2_g1_i8
RBBH-6326,Tsi_TRINITY_DN7080_c0_g1_i1,Tcm_TRINITY_DN90477_c0_g1_i3
RBBH-6327,Tsi_TRINITY_DN17048_c0_g1_i2,Tcm_TRINITY_DN94327_c0_g1_i2
RBBH-6329,Tsi_TRINITY_DN30263_c0_g6_i2,Tcm_TRINITY_DN92346_c1_g1_i1
RBBH-633,Tsi_TRINITY_DN23133_c0_g1_i1,Tcm_TRINITY_DN76601_c0_g1_i1
RBBH-6330,Tsi_TRINITY_DN35154_c0_g1_i1,Tcm_TRINITY_DN72557_c0_g1_i1
RBBH-6332,Tsi_TRINITY_DN69468_c0_g1_i1,Tcm_TRINITY_DN103909_c0_g2_i2
RBBH-6333,Tsi_TRINITY_DN24699_c0_g2_i1,Tcm_TRINITY_DN80659_c0_g1_i2
RBBH-6334,Tsi_TRINITY_DN17233_c0_g1_i1,Tcm_TRINITY_DN89774_c1_g1_i2
RBBH-6335,Tsi_TRINITY_DN22605_c0_g1_i1,Tcm_TRINITY_DN83049_c1_g1_i1
RBBH-6336,Tsi_TRINITY_DN27489_c0_g2_i3,Tcm_TRINITY_DN106152_c0_g4_i1
RBBH-6337,Tsi_TRINITY_DN45255_c0_g1_i1,Tcm_TRINITY_DN99273_c0_g1_i1
RBBH-6338,Tsi_TRINITY_DN8624_c0_g1_i1,Tcm_TRINITY_DN56825_c0_g1_i1
RBBH-6339,Tsi_TRINITY_DN5395_c0_g1_i1,Tcm_TRINITY_DN105610_c3_g2_i1
RBBH-634,Tsi_TRINITY_DN12522_c0_g1_i1,Tcm_TRINITY_DN87937_c0_g1_i1
RBBH-6340,Tsi_TRINITY_DN34327_c0_g1_i1,Tcm_TRINITY_DN106377_c1_g1_i1
RBBH-6341,Tsi_TRINITY_DN24393_c0_g1_i1,Tcm_TRINITY_DN102090_c1_g1_i1
RBBH-6343,Tsi_TRINITY_DN24269_c0_g1_i1,Tcm_TRINITY_DN98354_c0_g1_i1
RBBH-6344,Tsi_TRINITY_DN33074_c0_g1_i1,Tcm_TRINITY_DN96535_c0_g1_i1
RBBH-6345,Tsi_TRINITY_DN6833_c0_g1_i1,Tcm_TRINITY_DN89999_c0_g2_i1
RBBH-6346,Tsi_TRINITY_DN32356_c0_g1_i1,Tcm_TRINITY_DN106026_c2_g3_i4
RBBH-6347,Tsi_TRINITY_DN2459_c0_g1_i1,Tcm_TRINITY_DN103166_c0_g1_i1
RBBH-6348,Tsi_TRINITY_DN30759_c1_g3_i1,Tcm_TRINITY_DN103917_c2_g2_i1
RBBH-6349,Tsi_TRINITY_DN32038_c9_g1_i2,Tcm_TRINITY_DN103758_c1_g1_i1
RBBH-635,Tsi_TRINITY_DN12424_c0_g3_i1,Tcm_TRINITY_DN95154_c0_g1_i1
RBBH-6350,Tsi_TRINITY_DN24402_c0_g1_i2,Tcm_TRINITY_DN99875_c0_g1_i5
RBBH-6351,Tsi_TRINITY_DN40176_c0_g1_i1,Tcm_TRINITY_DN29551_c0_g1_i1
RBBH-6352,Tsi_TRINITY_DN25199_c0_g1_i1,Tcm_TRINITY_DN90383_c0_g1_i1
RBBH-6353,Tsi_TRINITY_DN9983_c0_g2_i1,Tcm_TRINITY_DN91224_c0_g3_i1
RBBH-6354,Tsi_TRINITY_DN31985_c12_g22_i1,Tcm_TRINITY_DN93764_c1_g1_i2
RBBH-6355,Tsi_TRINITY_DN9618_c0_g1_i2,Tcm_TRINITY_DN100966_c0_g2_i5
RBBH-6356,Tsi_TRINITY_DN30886_c6_g1_i1,Tcm_TRINITY_DN103863_c5_g1_i2
RBBH-6357,Tsi_TRINITY_DN3663_c0_g1_i1,Tcm_TRINITY_DN93048_c1_g1_i1
RBBH-6358,Tsi_TRINITY_DN19989_c0_g1_i1,Tcm_TRINITY_DN107070_c2_g1_i1
RBBH-6359,Tsi_TRINITY_DN31735_c12_g1_i1,Tcm_TRINITY_DN102644_c0_g1_i2
RBBH-636,Tsi_TRINITY_DN31834_c0_g4_i1,Tcm_TRINITY_DN100662_c5_g1_i2
RBBH-6361,Tsi_TRINITY_DN32904_c0_g1_i1,Tcm_TRINITY_DN36527_c0_g1_i1
RBBH-6362,Tsi_TRINITY_DN46930_c0_g1_i1,Tcm_TRINITY_DN91910_c0_g1_i1
RBBH-6363,Tsi_TRINITY_DN10767_c1_g1_i1,Tcm_TRINITY_DN106641_c4_g1_i1
RBBH-6364,Tsi_TRINITY_DN8479_c0_g2_i1,Tcm_TRINITY_DN106501_c3_g1_i1
RBBH-6365,Tsi_TRINITY_DN21360_c0_g1_i1,Tcm_TRINITY_DN107088_c3_g1_i6
RBBH-6366,Tsi_TRINITY_DN31612_c10_g21_i3,Tcm_TRINITY_DN101861_c10_g2_i2
RBBH-6367,Tsi_TRINITY_DN26471_c0_g1_i1,Tcm_TRINITY_DN103096_c1_g2_i1
RBBH-6368,Tsi_TRINITY_DN23581_c0_g1_i1,Tcm_TRINITY_DN98584_c0_g1_i1
RBBH-6369,Tsi_TRINITY_DN19267_c0_g1_i1,Tcm_TRINITY_DN105428_c0_g1_i1
RBBH-637,Tsi_TRINITY_DN28181_c0_g1_i1,Tcm_TRINITY_DN101109_c2_g1_i1
RBBH-6371,Tsi_TRINITY_DN30261_c0_g1_i1,Tcm_TRINITY_DN100426_c0_g1_i2
RBBH-6372,Tsi_TRINITY_DN8491_c0_g1_i1,Tcm_TRINITY_DN103111_c0_g1_i1
RBBH-6373,Tsi_TRINITY_DN45807_c0_g1_i1,Tcm_TRINITY_DN102548_c0_g1_i1
RBBH-6374,Tsi_TRINITY_DN19656_c0_g1_i1,Tcm_TRINITY_DN100582_c0_g1_i1
RBBH-6375,Tsi_TRINITY_DN7709_c0_g1_i1,Tcm_TRINITY_DN106934_c3_g6_i1
RBBH-6376,Tsi_TRINITY_DN26480_c0_g1_i1,Tcm_TRINITY_DN105343_c0_g1_i1
RBBH-6377,Tsi_TRINITY_DN43549_c0_g1_i1,Tcm_TRINITY_DN39396_c0_g1_i1
RBBH-6378,Tsi_TRINITY_DN22749_c0_g1_i1,Tcm_TRINITY_DN97806_c0_g1_i1
RBBH-6379,Tsi_TRINITY_DN28146_c0_g1_i2,Tcm_TRINITY_DN98029_c0_g1_i2
RBBH-638,Tsi_TRINITY_DN28608_c0_g1_i1,Tcm_TRINITY_DN105606_c3_g1_i2
RBBH-6380,Tsi_TRINITY_DN907_c0_g1_i1,Tcm_TRINITY_DN94021_c0_g1_i1
RBBH-6381,Tsi_TRINITY_DN32123_c0_g1_i1,Tcm_TRINITY_DN105895_c0_g4_i7
RBBH-6382,Tsi_TRINITY_DN31897_c1_g1_i1,Tcm_TRINITY_DN102847_c1_g2_i1
RBBH-6384,Tsi_TRINITY_DN15678_c0_g1_i1,Tcm_TRINITY_DN78812_c0_g1_i1
RBBH-6385,Tsi_TRINITY_DN21024_c0_g2_i1,Tcm_TRINITY_DN104260_c0_g1_i2
RBBH-6386,Tsi_TRINITY_DN5032_c0_g1_i1,Tcm_TRINITY_DN106597_c4_g2_i1
RBBH-6387,Tsi_TRINITY_DN29564_c0_g1_i1,Tcm_TRINITY_DN100349_c5_g1_i2
RBBH-6388,Tsi_TRINITY_DN359_c0_g1_i1,Tcm_TRINITY_DN106548_c0_g1_i1
RBBH-6389,Tsi_TRINITY_DN58577_c0_g1_i1,Tcm_TRINITY_DN95101_c0_g1_i2
RBBH-639,Tsi_TRINITY_DN8828_c0_g1_i1,Tcm_TRINITY_DN104261_c3_g1_i1
RBBH-6390,Tsi_TRINITY_DN70464_c0_g1_i1,Tcm_TRINITY_DN65599_c0_g3_i1
RBBH-6391,Tsi_TRINITY_DN27531_c0_g1_i1,Tcm_TRINITY_DN102559_c1_g1_i1
RBBH-6392,Tsi_TRINITY_DN61018_c0_g1_i1,Tcm_TRINITY_DN101969_c0_g1_i1
RBBH-6394,Tsi_TRINITY_DN29274_c0_g1_i2,Tcm_TRINITY_DN107556_c0_g1_i1
RBBH-6395,Tsi_TRINITY_DN28190_c0_g1_i1,Tcm_TRINITY_DN93953_c0_g1_i3
RBBH-6396,Tsi_TRINITY_DN27229_c0_g3_i1,Tcm_TRINITY_DN105118_c2_g3_i1
RBBH-6397,Tsi_TRINITY_DN31735_c5_g2_i1,Tcm_TRINITY_DN103658_c0_g1_i2
RBBH-6398,Tsi_TRINITY_DN29853_c0_g1_i1,Tcm_TRINITY_DN104793_c2_g4_i3
RBBH-6399,Tsi_TRINITY_DN31144_c16_g1_i1,Tcm_TRINITY_DN101291_c0_g2_i1
RBBH-64,Tsi_TRINITY_DN26472_c0_g2_i1,Tcm_TRINITY_DN98951_c0_g1_i1
RBBH-640,Tsi_TRINITY_DN32287_c0_g1_i1,Tcm_TRINITY_DN101177_c0_g2_i1
RBBH-6400,Tsi_TRINITY_DN68844_c0_g1_i1,Tcm_TRINITY_DN80031_c0_g1_i1
RBBH-6401,Tsi_TRINITY_DN7823_c0_g1_i1,Tcm_TRINITY_DN103544_c0_g1_i3
RBBH-6402,Tsi_TRINITY_DN36170_c0_g1_i1,Tcm_TRINITY_DN68530_c0_g1_i1
RBBH-6403,Tsi_TRINITY_DN21269_c0_g1_i1,Tcm_TRINITY_DN100447_c2_g2_i1
RBBH-6404,Tsi_TRINITY_DN31944_c0_g3_i2,Tcm_TRINITY_DN107119_c1_g2_i5
RBBH-6405,Tsi_TRINITY_DN13121_c0_g2_i1,Tcm_TRINITY_DN105410_c0_g4_i1
RBBH-6406,Tsi_TRINITY_DN7551_c0_g1_i1,Tcm_TRINITY_DN101132_c7_g1_i1
RBBH-6407,Tsi_TRINITY_DN26633_c0_g1_i1,Tcm_TRINITY_DN93898_c0_g1_i1
RBBH-6408,Tsi_TRINITY_DN33816_c0_g1_i1,Tcm_TRINITY_DN103611_c0_g1_i1
RBBH-6409,Tsi_TRINITY_DN53781_c0_g1_i1,Tcm_TRINITY_DN64889_c0_g1_i1
RBBH-641,Tsi_TRINITY_DN32139_c1_g1_i1,Tcm_TRINITY_DN99954_c0_g1_i2
RBBH-6410,Tsi_TRINITY_DN5337_c0_g2_i1,Tcm_TRINITY_DN94686_c0_g1_i1
