Match_col,Tpa,Tge
RBBH-6994,Tpa_TRINITY_DN117869_c0_g1_i1,Tge_TRINITY_DN17410_c0_g1_i1
RBBH-6995,Tpa_TRINITY_DN131849_c0_g4_i2,Tge_TRINITY_DN55381_c0_g1_i1
RBBH-6996,Tpa_TRINITY_DN137444_c0_g1_i2,Tge_TRINITY_DN3960_c0_g2_i1
RBBH-6997,Tpa_TRINITY_DN121672_c2_g2_i3,Tge_TRINITY_DN78863_c0_g1_i1
RBBH-6998,Tpa_TRINITY_DN139015_c1_g1_i1,Tge_TRINITY_DN35933_c0_g1_i1
RBBH-6999,Tpa_TRINITY_DN129713_c1_g3_i1,Tge_TRINITY_DN9716_c0_g1_i1
RBBH-7,Tpa_TRINITY_DN141342_c6_g1_i1,Tge_TRINITY_DN38528_c1_g1_i1
RBBH-700,Tpa_TRINITY_DN128413_c0_g1_i1,Tge_TRINITY_DN41704_c0_g1_i1
RBBH-7000,Tpa_TRINITY_DN130507_c2_g1_i1,Tge_TRINITY_DN34136_c0_g1_i1
RBBH-7001,Tpa_TRINITY_DN137114_c0_g1_i3,Tge_TRINITY_DN42630_c0_g1_i1
RBBH-7002,Tpa_TRINITY_DN134105_c0_g1_i1,Tge_TRINITY_DN44821_c0_g1_i1
RBBH-7003,Tpa_TRINITY_DN111548_c0_g1_i1,Tge_TRINITY_DN45785_c5_g2_i1
RBBH-7004,Tpa_TRINITY_DN117801_c0_g1_i1,Tge_TRINITY_DN62641_c0_g1_i1
RBBH-7005,Tpa_TRINITY_DN112737_c0_g1_i3,Tge_TRINITY_DN15728_c0_g1_i1
RBBH-7006,Tpa_TRINITY_DN140222_c0_g1_i5,Tge_TRINITY_DN54490_c0_g1_i1
RBBH-7007,Tpa_TRINITY_DN142569_c2_g7_i1,Tge_TRINITY_DN44322_c0_g1_i1
RBBH-7008,Tpa_TRINITY_DN130097_c0_g5_i2,Tge_TRINITY_DN5893_c0_g1_i1
RBBH-7009,Tpa_TRINITY_DN128155_c18_g1_i2,Tge_TRINITY_DN47794_c1_g1_i2
RBBH-701,Tpa_TRINITY_DN129501_c0_g3_i2,Tge_TRINITY_DN40851_c0_g1_i1
RBBH-7010,Tpa_TRINITY_DN141270_c0_g3_i1,Tge_TRINITY_DN39229_c0_g1_i2
RBBH-7011,Tpa_TRINITY_DN136077_c0_g7_i1,Tge_TRINITY_DN19946_c0_g1_i1
RBBH-7012,Tpa_TRINITY_DN128476_c1_g1_i2,Tge_TRINITY_DN19599_c0_g1_i1
RBBH-7013,Tpa_TRINITY_DN99055_c0_g1_i1,Tge_TRINITY_DN32372_c0_g2_i1
RBBH-7014,Tpa_TRINITY_DN117480_c0_g2_i2,Tge_TRINITY_DN25251_c0_g1_i1
RBBH-7015,Tpa_TRINITY_DN122302_c0_g2_i1,Tge_TRINITY_DN23988_c0_g1_i1
RBBH-7016,Tpa_TRINITY_DN143327_c0_g3_i1,Tge_TRINITY_DN45309_c0_g1_i1
RBBH-7017,Tpa_TRINITY_DN137424_c2_g1_i3,Tge_TRINITY_DN43165_c0_g2_i1
RBBH-7018,Tpa_TRINITY_DN107429_c0_g1_i1,Tge_TRINITY_DN20334_c0_g1_i1
RBBH-7019,Tpa_TRINITY_DN134327_c2_g1_i1,Tge_TRINITY_DN27826_c0_g2_i1
RBBH-702,Tpa_TRINITY_DN123678_c0_g1_i1,Tge_TRINITY_DN31165_c0_g1_i1
RBBH-7021,Tpa_TRINITY_DN123080_c2_g2_i3,Tge_TRINITY_DN37246_c0_g1_i1
RBBH-7022,Tpa_TRINITY_DN132513_c1_g3_i4,Tge_TRINITY_DN47896_c1_g1_i1
RBBH-7023,Tpa_TRINITY_DN136702_c0_g3_i5,Tge_TRINITY_DN39399_c1_g1_i1
RBBH-7024,Tpa_TRINITY_DN130425_c5_g3_i1,Tge_TRINITY_DN33752_c0_g1_i1
RBBH-7025,Tpa_TRINITY_DN136597_c0_g3_i1,Tge_TRINITY_DN45800_c0_g1_i2
RBBH-7026,Tpa_TRINITY_DN135185_c2_g1_i1,Tge_TRINITY_DN23129_c0_g1_i1
RBBH-7027,Tpa_TRINITY_DN72437_c0_g1_i1,Tge_TRINITY_DN49638_c0_g1_i1
RBBH-7028,Tpa_TRINITY_DN137183_c1_g1_i1,Tge_TRINITY_DN25033_c0_g1_i1
RBBH-7029,Tpa_TRINITY_DN134089_c2_g7_i6,Tge_TRINITY_DN75911_c0_g1_i1
RBBH-703,Tpa_TRINITY_DN132488_c2_g1_i1,Tge_TRINITY_DN47719_c2_g4_i1
RBBH-7031,Tpa_TRINITY_DN97550_c0_g1_i1,Tge_TRINITY_DN48355_c0_g1_i1
RBBH-7032,Tpa_TRINITY_DN119098_c0_g1_i2,Tge_TRINITY_DN33852_c0_g1_i1
RBBH-7033,Tpa_TRINITY_DN141114_c6_g10_i1,Tge_TRINITY_DN78897_c0_g1_i1
RBBH-7034,Tpa_TRINITY_DN130798_c5_g2_i2,Tge_TRINITY_DN35831_c0_g1_i2
RBBH-7035,Tpa_TRINITY_DN111864_c0_g1_i1,Tge_TRINITY_DN9017_c0_g1_i1
RBBH-7036,Tpa_TRINITY_DN140253_c0_g2_i1,Tge_TRINITY_DN24839_c0_g1_i1
RBBH-7037,Tpa_TRINITY_DN65226_c0_g1_i1,Tge_TRINITY_DN56940_c0_g1_i1
RBBH-7038,Tpa_TRINITY_DN140761_c9_g2_i2,Tge_TRINITY_DN47423_c0_g9_i1
RBBH-7039,Tpa_TRINITY_DN139407_c0_g5_i2,Tge_TRINITY_DN47389_c2_g1_i1
RBBH-704,Tpa_TRINITY_DN136223_c2_g2_i2,Tge_TRINITY_DN47505_c0_g1_i5
RBBH-7040,Tpa_TRINITY_DN132372_c4_g3_i1,Tge_TRINITY_DN4530_c0_g1_i1
RBBH-7042,Tpa_TRINITY_DN135502_c2_g2_i1,Tge_TRINITY_DN46029_c0_g1_i1
RBBH-7043,Tpa_TRINITY_DN134040_c1_g5_i1,Tge_TRINITY_DN47901_c1_g1_i1
RBBH-7044,Tpa_TRINITY_DN98996_c0_g1_i1,Tge_TRINITY_DN18265_c0_g1_i1
RBBH-7045,Tpa_TRINITY_DN142502_c0_g6_i1,Tge_TRINITY_DN1278_c0_g1_i1
RBBH-7046,Tpa_TRINITY_DN116240_c0_g1_i1,Tge_TRINITY_DN33117_c0_g1_i1
RBBH-7047,Tpa_TRINITY_DN131770_c0_g1_i1,Tge_TRINITY_DN29987_c0_g1_i1
RBBH-7048,Tpa_TRINITY_DN99749_c0_g2_i1,Tge_TRINITY_DN31016_c0_g1_i1
RBBH-7049,Tpa_TRINITY_DN117544_c0_g1_i1,Tge_TRINITY_DN45055_c0_g1_i1
RBBH-705,Tpa_TRINITY_DN138128_c2_g5_i2,Tge_TRINITY_DN47767_c5_g13_i1
RBBH-7050,Tpa_TRINITY_DN122023_c0_g1_i1,Tge_TRINITY_DN41634_c0_g1_i2
RBBH-7051,Tpa_TRINITY_DN138586_c5_g1_i1,Tge_TRINITY_DN47482_c3_g1_i1
RBBH-7052,Tpa_TRINITY_DN128772_c4_g2_i1,Tge_TRINITY_DN44791_c1_g1_i1
RBBH-7053,Tpa_TRINITY_DN127894_c7_g1_i3,Tge_TRINITY_DN47706_c2_g2_i1
RBBH-7055,Tpa_TRINITY_DN132367_c0_g2_i1,Tge_TRINITY_DN47092_c0_g1_i1
RBBH-7056,Tpa_TRINITY_DN138514_c3_g2_i2,Tge_TRINITY_DN36771_c1_g1_i1
RBBH-7057,Tpa_TRINITY_DN128822_c0_g13_i1,Tge_TRINITY_DN43686_c0_g2_i2
RBBH-7058,Tpa_TRINITY_DN136186_c0_g1_i1,Tge_TRINITY_DN41051_c0_g1_i1
RBBH-7059,Tpa_TRINITY_DN127063_c6_g1_i1,Tge_TRINITY_DN25423_c0_g1_i1
RBBH-706,Tpa_TRINITY_DN139971_c2_g1_i3,Tge_TRINITY_DN41396_c1_g1_i1
RBBH-7060,Tpa_TRINITY_DN129169_c0_g1_i1,Tge_TRINITY_DN40802_c2_g1_i1
RBBH-7061,Tpa_TRINITY_DN129849_c0_g1_i1,Tge_TRINITY_DN16705_c0_g1_i1
RBBH-7062,Tpa_TRINITY_DN141583_c2_g4_i3,Tge_TRINITY_DN47042_c0_g1_i1
RBBH-7063,Tpa_TRINITY_DN131881_c0_g3_i2,Tge_TRINITY_DN28507_c0_g1_i1
RBBH-7064,Tpa_TRINITY_DN140016_c3_g2_i5,Tge_TRINITY_DN46228_c0_g1_i9
RBBH-7065,Tpa_TRINITY_DN130006_c3_g2_i1,Tge_TRINITY_DN41949_c1_g1_i1
RBBH-7066,Tpa_TRINITY_DN142049_c21_g2_i3,Tge_TRINITY_DN40913_c1_g1_i1
RBBH-7067,Tpa_TRINITY_DN142454_c5_g1_i2,Tge_TRINITY_DN11476_c0_g1_i1
RBBH-7068,Tpa_TRINITY_DN136201_c0_g5_i2,Tge_TRINITY_DN55554_c0_g1_i1
RBBH-7069,Tpa_TRINITY_DN138497_c0_g1_i3,Tge_TRINITY_DN28974_c0_g1_i1
RBBH-707,Tpa_TRINITY_DN135194_c0_g1_i1,Tge_TRINITY_DN46198_c0_g1_i1
RBBH-7070,Tpa_TRINITY_DN130467_c2_g4_i4,Tge_TRINITY_DN39154_c0_g2_i1
RBBH-7071,Tpa_TRINITY_DN132019_c0_g1_i1,Tge_TRINITY_DN63884_c0_g1_i1
RBBH-7073,Tpa_TRINITY_DN135770_c0_g1_i3,Tge_TRINITY_DN43974_c0_g1_i3
RBBH-7074,Tpa_TRINITY_DN134869_c0_g1_i1,Tge_TRINITY_DN40772_c0_g1_i1
RBBH-7075,Tpa_TRINITY_DN126977_c0_g1_i1,Tge_TRINITY_DN6644_c0_g1_i1
RBBH-7076,Tpa_TRINITY_DN115885_c0_g1_i1,Tge_TRINITY_DN50057_c0_g1_i1
RBBH-7077,Tpa_TRINITY_DN140236_c1_g4_i1,Tge_TRINITY_DN43705_c0_g1_i1
RBBH-7078,Tpa_TRINITY_DN127807_c7_g1_i1,Tge_TRINITY_DN42105_c0_g1_i1
RBBH-7079,Tpa_TRINITY_DN142545_c1_g1_i2,Tge_TRINITY_DN46859_c2_g1_i7
RBBH-708,Tpa_TRINITY_DN118530_c0_g3_i1,Tge_TRINITY_DN19730_c0_g1_i1
RBBH-7081,Tpa_TRINITY_DN101162_c0_g1_i1,Tge_TRINITY_DN12339_c0_g1_i1
RBBH-7082,Tpa_TRINITY_DN137442_c0_g2_i2,Tge_TRINITY_DN45788_c0_g1_i1
RBBH-7083,Tpa_TRINITY_DN131607_c0_g2_i3,Tge_TRINITY_DN25056_c0_g1_i1
RBBH-7084,Tpa_TRINITY_DN116578_c1_g1_i1,Tge_TRINITY_DN28316_c0_g1_i1
RBBH-7086,Tpa_TRINITY_DN138560_c0_g1_i1,Tge_TRINITY_DN34339_c0_g1_i1
RBBH-7087,Tpa_TRINITY_DN122144_c0_g1_i1,Tge_TRINITY_DN18580_c0_g1_i1
RBBH-7088,Tpa_TRINITY_DN142769_c1_g2_i2,Tge_TRINITY_DN45446_c0_g1_i2
RBBH-7089,Tpa_TRINITY_DN140434_c2_g1_i1,Tge_TRINITY_DN38809_c0_g2_i1
RBBH-709,Tpa_TRINITY_DN127894_c5_g1_i1,Tge_TRINITY_DN3918_c0_g2_i1
RBBH-7090,Tpa_TRINITY_DN128037_c0_g1_i1,Tge_TRINITY_DN38595_c0_g1_i2
RBBH-7091,Tpa_TRINITY_DN142038_c2_g4_i3,Tge_TRINITY_DN43965_c1_g1_i2
RBBH-7092,Tpa_TRINITY_DN136495_c0_g1_i2,Tge_TRINITY_DN83150_c0_g1_i1
RBBH-7093,Tpa_TRINITY_DN135320_c0_g3_i2,Tge_TRINITY_DN44601_c0_g1_i1
RBBH-7094,Tpa_TRINITY_DN133150_c3_g1_i1,Tge_TRINITY_DN5663_c0_g1_i1
RBBH-7095,Tpa_TRINITY_DN124196_c0_g1_i1,Tge_TRINITY_DN6326_c0_g1_i1
RBBH-7096,Tpa_TRINITY_DN125422_c3_g1_i2,Tge_TRINITY_DN31506_c0_g1_i1
RBBH-7097,Tpa_TRINITY_DN21520_c0_g1_i2,Tge_TRINITY_DN1383_c0_g1_i1
RBBH-7099,Tpa_TRINITY_DN132676_c0_g1_i1,Tge_TRINITY_DN72595_c0_g1_i1
RBBH-71,Tpa_TRINITY_DN137485_c6_g1_i2,Tge_TRINITY_DN45320_c7_g22_i1
RBBH-710,Tpa_TRINITY_DN134357_c3_g1_i3,Tge_TRINITY_DN43909_c1_g3_i1
RBBH-7100,Tpa_TRINITY_DN129160_c0_g4_i2,Tge_TRINITY_DN46704_c3_g5_i4
RBBH-7102,Tpa_TRINITY_DN129513_c3_g2_i1,Tge_TRINITY_DN41841_c0_g1_i1
RBBH-7103,Tpa_TRINITY_DN142008_c6_g1_i5,Tge_TRINITY_DN38104_c0_g1_i1
RBBH-7104,Tpa_TRINITY_DN128791_c0_g1_i3,Tge_TRINITY_DN36910_c0_g2_i2
RBBH-7106,Tpa_TRINITY_DN142225_c1_g3_i2,Tge_TRINITY_DN47372_c1_g7_i8
RBBH-7107,Tpa_TRINITY_DN142986_c3_g7_i1,Tge_TRINITY_DN47392_c0_g1_i2
RBBH-7108,Tpa_TRINITY_DN128645_c0_g1_i1,Tge_TRINITY_DN44728_c0_g1_i2
RBBH-711,Tpa_TRINITY_DN137515_c0_g1_i2,Tge_TRINITY_DN45478_c0_g1_i4
RBBH-7110,Tpa_TRINITY_DN119761_c0_g1_i1,Tge_TRINITY_DN25353_c0_g1_i1
RBBH-7111,Tpa_TRINITY_DN119419_c0_g1_i7,Tge_TRINITY_DN47079_c2_g2_i1
RBBH-7112,Tpa_TRINITY_DN133180_c0_g1_i2,Tge_TRINITY_DN45852_c0_g1_i4
RBBH-7114,Tpa_TRINITY_DN127995_c1_g7_i1,Tge_TRINITY_DN37643_c0_g2_i3
RBBH-7115,Tpa_TRINITY_DN121741_c0_g2_i1,Tge_TRINITY_DN44970_c0_g5_i1
RBBH-7116,Tpa_TRINITY_DN120825_c0_g2_i2,Tge_TRINITY_DN41806_c1_g1_i1
RBBH-7117,Tpa_TRINITY_DN136396_c3_g1_i2,Tge_TRINITY_DN18915_c0_g1_i1
RBBH-7118,Tpa_TRINITY_DN126105_c0_g1_i2,Tge_TRINITY_DN6806_c0_g1_i1
RBBH-7119,Tpa_TRINITY_DN138565_c1_g5_i1,Tge_TRINITY_DN44250_c0_g1_i2
RBBH-712,Tpa_TRINITY_DN123277_c0_g1_i1,Tge_TRINITY_DN46770_c5_g1_i1
RBBH-7120,Tpa_TRINITY_DN135076_c6_g1_i1,Tge_TRINITY_DN42531_c2_g1_i1
RBBH-7121,Tpa_TRINITY_DN91067_c0_g1_i1,Tge_TRINITY_DN30599_c0_g1_i1
RBBH-7123,Tpa_TRINITY_DN127592_c0_g1_i1,Tge_TRINITY_DN31798_c0_g1_i1
RBBH-7124,Tpa_TRINITY_DN121764_c0_g1_i1,Tge_TRINITY_DN22027_c0_g1_i1
RBBH-7125,Tpa_TRINITY_DN140048_c1_g1_i2,Tge_TRINITY_DN47600_c0_g2_i11
RBBH-7126,Tpa_TRINITY_DN107433_c0_g1_i1,Tge_TRINITY_DN16913_c0_g1_i1
RBBH-7127,Tpa_TRINITY_DN139121_c2_g3_i1,Tge_TRINITY_DN43815_c0_g1_i3
RBBH-7128,Tpa_TRINITY_DN81559_c1_g1_i1,Tge_TRINITY_DN37084_c0_g2_i1
RBBH-713,Tpa_TRINITY_DN133319_c2_g1_i1,Tge_TRINITY_DN28861_c0_g5_i1
RBBH-7131,Tpa_TRINITY_DN135492_c0_g1_i2,Tge_TRINITY_DN31244_c0_g1_i1
RBBH-7133,Tpa_TRINITY_DN120438_c0_g1_i1,Tge_TRINITY_DN47364_c1_g1_i1
RBBH-7134,Tpa_TRINITY_DN128785_c0_g1_i3,Tge_TRINITY_DN47719_c0_g1_i1
RBBH-7136,Tpa_TRINITY_DN141529_c6_g6_i1,Tge_TRINITY_DN46938_c5_g1_i3
RBBH-7137,Tpa_TRINITY_DN129752_c0_g1_i2,Tge_TRINITY_DN39682_c1_g1_i1
RBBH-7138,Tpa_TRINITY_DN140742_c0_g1_i2,Tge_TRINITY_DN41919_c0_g1_i1
RBBH-714,Tpa_TRINITY_DN143182_c1_g1_i1,Tge_TRINITY_DN46798_c0_g2_i3
RBBH-7140,Tpa_TRINITY_DN132733_c0_g1_i1,Tge_TRINITY_DN72509_c0_g1_i1
RBBH-7141,Tpa_TRINITY_DN127758_c0_g2_i1,Tge_TRINITY_DN29787_c0_g1_i1
RBBH-7143,Tpa_TRINITY_DN131864_c0_g1_i1,Tge_TRINITY_DN42462_c0_g1_i4
RBBH-7147,Tpa_TRINITY_DN119585_c0_g1_i2,Tge_TRINITY_DN36201_c0_g1_i1
RBBH-7148,Tpa_TRINITY_DN134832_c0_g1_i1,Tge_TRINITY_DN39567_c0_g1_i1
RBBH-715,Tpa_TRINITY_DN128344_c0_g4_i1,Tge_TRINITY_DN2939_c0_g1_i1
RBBH-7150,Tpa_TRINITY_DN137190_c0_g1_i1,Tge_TRINITY_DN40128_c1_g1_i1
RBBH-7151,Tpa_TRINITY_DN134332_c2_g1_i1,Tge_TRINITY_DN41117_c2_g1_i1
RBBH-7152,Tpa_TRINITY_DN136970_c5_g2_i3,Tge_TRINITY_DN32012_c0_g1_i1
RBBH-7153,Tpa_TRINITY_DN123715_c0_g1_i3,Tge_TRINITY_DN61671_c0_g1_i1
RBBH-7154,Tpa_TRINITY_DN133292_c0_g1_i1,Tge_TRINITY_DN51273_c0_g1_i1
RBBH-7155,Tpa_TRINITY_DN139003_c0_g1_i1,Tge_TRINITY_DN55357_c0_g1_i1
RBBH-7156,Tpa_TRINITY_DN111082_c0_g1_i1,Tge_TRINITY_DN25336_c0_g1_i1
RBBH-7157,Tpa_TRINITY_DN98532_c0_g1_i1,Tge_TRINITY_DN27993_c0_g1_i1
RBBH-7158,Tpa_TRINITY_DN82481_c0_g3_i1,Tge_TRINITY_DN48842_c0_g1_i1
RBBH-7159,Tpa_TRINITY_DN142580_c0_g2_i2,Tge_TRINITY_DN35381_c0_g1_i1
RBBH-716,Tpa_TRINITY_DN135739_c0_g2_i2,Tge_TRINITY_DN7926_c0_g1_i1
RBBH-7160,Tpa_TRINITY_DN120780_c0_g1_i2,Tge_TRINITY_DN15476_c0_g2_i1
RBBH-7161,Tpa_TRINITY_DN142299_c0_g1_i1,Tge_TRINITY_DN44938_c0_g2_i1
RBBH-7162,Tpa_TRINITY_DN139645_c1_g2_i7,Tge_TRINITY_DN44238_c0_g1_i1
RBBH-7163,Tpa_TRINITY_DN132928_c1_g5_i1,Tge_TRINITY_DN23641_c0_g1_i1
RBBH-7164,Tpa_TRINITY_DN113809_c0_g1_i1,Tge_TRINITY_DN37188_c0_g1_i1
RBBH-7165,Tpa_TRINITY_DN138692_c0_g1_i1,Tge_TRINITY_DN47590_c0_g1_i1
RBBH-7166,Tpa_TRINITY_DN140068_c1_g1_i1,Tge_TRINITY_DN39718_c0_g1_i1
RBBH-7167,Tpa_TRINITY_DN142982_c2_g2_i1,Tge_TRINITY_DN45698_c0_g3_i1
RBBH-7168,Tpa_TRINITY_DN143292_c1_g2_i4,Tge_TRINITY_DN47163_c4_g1_i2
RBBH-7169,Tpa_TRINITY_DN132136_c6_g6_i6,Tge_TRINITY_DN21900_c0_g1_i1
RBBH-717,Tpa_TRINITY_DN130723_c0_g1_i1,Tge_TRINITY_DN38657_c0_g1_i1
RBBH-7171,Tpa_TRINITY_DN113968_c0_g1_i1,Tge_TRINITY_DN32908_c0_g1_i1
RBBH-7172,Tpa_TRINITY_DN143421_c3_g1_i2,Tge_TRINITY_DN46664_c1_g1_i1
RBBH-7173,Tpa_TRINITY_DN136817_c0_g1_i1,Tge_TRINITY_DN39636_c0_g1_i1
RBBH-7175,Tpa_TRINITY_DN136669_c0_g4_i4,Tge_TRINITY_DN43149_c0_g1_i1
RBBH-7176,Tpa_TRINITY_DN139617_c5_g1_i2,Tge_TRINITY_DN33893_c0_g1_i1
RBBH-7177,Tpa_TRINITY_DN134228_c2_g4_i1,Tge_TRINITY_DN40130_c0_g1_i1
RBBH-7178,Tpa_TRINITY_DN99927_c0_g1_i2,Tge_TRINITY_DN48159_c22_g1_i1
RBBH-7179,Tpa_TRINITY_DN129117_c0_g1_i3,Tge_TRINITY_DN24869_c0_g1_i1
RBBH-718,Tpa_TRINITY_DN125248_c3_g2_i2,Tge_TRINITY_DN48157_c10_g11_i1
RBBH-7180,Tpa_TRINITY_DN113353_c0_g1_i1,Tge_TRINITY_DN76825_c0_g1_i1
RBBH-7181,Tpa_TRINITY_DN112102_c0_g1_i1,Tge_TRINITY_DN23668_c0_g1_i1
RBBH-7182,Tpa_TRINITY_DN126606_c0_g1_i1,Tge_TRINITY_DN35230_c0_g1_i1
RBBH-7183,Tpa_TRINITY_DN126828_c0_g1_i1,Tge_TRINITY_DN31137_c0_g1_i1
RBBH-7184,Tpa_TRINITY_DN142854_c0_g1_i1,Tge_TRINITY_DN47397_c10_g1_i1
RBBH-7185,Tpa_TRINITY_DN11029_c0_g1_i1,Tge_TRINITY_DN36110_c0_g1_i1
RBBH-7186,Tpa_TRINITY_DN128220_c0_g1_i2,Tge_TRINITY_DN32653_c0_g1_i2
RBBH-7187,Tpa_TRINITY_DN136863_c0_g1_i1,Tge_TRINITY_DN37988_c0_g1_i1
RBBH-7188,Tpa_TRINITY_DN120583_c3_g1_i2,Tge_TRINITY_DN28597_c0_g1_i1
RBBH-7189,Tpa_TRINITY_DN111382_c0_g1_i1,Tge_TRINITY_DN46975_c5_g3_i2
RBBH-7190,Tpa_TRINITY_DN143217_c0_g1_i1,Tge_TRINITY_DN42372_c0_g1_i1
RBBH-7192,Tpa_TRINITY_DN130451_c5_g1_i1,Tge_TRINITY_DN22179_c0_g1_i1
RBBH-7193,Tpa_TRINITY_DN105787_c3_g2_i1,Tge_TRINITY_DN14720_c0_g1_i1
RBBH-7194,Tpa_TRINITY_DN110615_c0_g1_i1,Tge_TRINITY_DN40929_c0_g1_i2
RBBH-7195,Tpa_TRINITY_DN135849_c2_g3_i2,Tge_TRINITY_DN75497_c0_g1_i1
RBBH-7196,Tpa_TRINITY_DN113327_c0_g1_i1,Tge_TRINITY_DN12055_c0_g1_i1
RBBH-7198,Tpa_TRINITY_DN129598_c0_g1_i1,Tge_TRINITY_DN37044_c0_g1_i1
RBBH-7199,Tpa_TRINITY_DN137061_c0_g1_i5,Tge_TRINITY_DN46834_c0_g1_i1
RBBH-72,Tpa_TRINITY_DN141790_c0_g1_i3,Tge_TRINITY_DN33479_c0_g1_i1
RBBH-720,Tpa_TRINITY_DN121893_c1_g1_i2,Tge_TRINITY_DN47699_c2_g2_i1
RBBH-7200,Tpa_TRINITY_DN133320_c2_g3_i1,Tge_TRINITY_DN28840_c0_g1_i1
RBBH-7201,Tpa_TRINITY_DN129668_c1_g1_i1,Tge_TRINITY_DN24537_c0_g1_i1
RBBH-7202,Tpa_TRINITY_DN142041_c1_g1_i1,Tge_TRINITY_DN40507_c0_g1_i1
RBBH-7203,Tpa_TRINITY_DN140779_c0_g4_i1,Tge_TRINITY_DN48124_c3_g4_i1
RBBH-7204,Tpa_TRINITY_DN135009_c3_g1_i1,Tge_TRINITY_DN47821_c9_g1_i1
RBBH-7205,Tpa_TRINITY_DN140041_c0_g4_i2,Tge_TRINITY_DN43112_c0_g1_i1
RBBH-7206,Tpa_TRINITY_DN121277_c0_g1_i1,Tge_TRINITY_DN15809_c0_g2_i1
RBBH-7207,Tpa_TRINITY_DN132951_c0_g1_i1,Tge_TRINITY_DN38517_c1_g1_i1
RBBH-7208,Tpa_TRINITY_DN119318_c0_g2_i1,Tge_TRINITY_DN33962_c0_g1_i1
RBBH-7209,Tpa_TRINITY_DN142249_c0_g1_i1,Tge_TRINITY_DN31464_c0_g1_i1
RBBH-721,Tpa_TRINITY_DN131486_c0_g1_i1,Tge_TRINITY_DN38797_c0_g1_i1
RBBH-7210,Tpa_TRINITY_DN125141_c0_g1_i2,Tge_TRINITY_DN44852_c12_g2_i1
RBBH-7211,Tpa_TRINITY_DN132346_c0_g1_i3,Tge_TRINITY_DN45803_c0_g1_i1
RBBH-7212,Tpa_TRINITY_DN139571_c0_g3_i1,Tge_TRINITY_DN47068_c5_g1_i1
RBBH-7213,Tpa_TRINITY_DN137905_c0_g2_i2,Tge_TRINITY_DN44234_c1_g2_i1
RBBH-7214,Tpa_TRINITY_DN95342_c1_g2_i2,Tge_TRINITY_DN39008_c0_g1_i1
RBBH-7215,Tpa_TRINITY_DN133409_c0_g1_i1,Tge_TRINITY_DN39375_c0_g1_i1
RBBH-7216,Tpa_TRINITY_DN121965_c0_g1_i1,Tge_TRINITY_DN39699_c0_g1_i1
RBBH-7217,Tpa_TRINITY_DN137541_c0_g1_i1,Tge_TRINITY_DN41308_c0_g1_i1
RBBH-7219,Tpa_TRINITY_DN142689_c3_g2_i5,Tge_TRINITY_DN1030_c0_g1_i1
RBBH-7220,Tpa_TRINITY_DN131149_c1_g2_i2,Tge_TRINITY_DN47621_c5_g1_i2
RBBH-7221,Tpa_TRINITY_DN136726_c2_g5_i3,Tge_TRINITY_DN47068_c2_g1_i1
RBBH-7222,Tpa_TRINITY_DN134593_c1_g1_i4,Tge_TRINITY_DN45253_c0_g2_i3
RBBH-7223,Tpa_TRINITY_DN125022_c2_g2_i3,Tge_TRINITY_DN48053_c5_g3_i1
RBBH-7225,Tpa_TRINITY_DN127142_c1_g1_i1,Tge_TRINITY_DN4629_c0_g1_i1
RBBH-7226,Tpa_TRINITY_DN141247_c4_g1_i4,Tge_TRINITY_DN43386_c0_g2_i1
RBBH-7227,Tpa_TRINITY_DN139329_c2_g1_i1,Tge_TRINITY_DN10861_c0_g1_i1
RBBH-7228,Tpa_TRINITY_DN126659_c0_g2_i1,Tge_TRINITY_DN42307_c0_g1_i1
RBBH-723,Tpa_TRINITY_DN122158_c1_g1_i1,Tge_TRINITY_DN81354_c0_g1_i1
RBBH-7230,Tpa_TRINITY_DN139168_c2_g2_i1,Tge_TRINITY_DN42036_c0_g2_i1
RBBH-7231,Tpa_TRINITY_DN125208_c0_g4_i1,Tge_TRINITY_DN1118_c0_g1_i1
RBBH-7232,Tpa_TRINITY_DN134727_c0_g2_i1,Tge_TRINITY_DN34094_c0_g1_i1
RBBH-7233,Tpa_TRINITY_DN141330_c0_g1_i1,Tge_TRINITY_DN41166_c0_g1_i1
RBBH-7235,Tpa_TRINITY_DN137144_c1_g1_i1,Tge_TRINITY_DN47349_c0_g2_i1
RBBH-7236,Tpa_TRINITY_DN116479_c0_g1_i1,Tge_TRINITY_DN47504_c6_g2_i1
RBBH-7237,Tpa_TRINITY_DN130364_c0_g3_i1,Tge_TRINITY_DN4631_c0_g2_i1
RBBH-7238,Tpa_TRINITY_DN134081_c1_g1_i5,Tge_TRINITY_DN44943_c9_g1_i1
RBBH-7239,Tpa_TRINITY_DN129386_c0_g1_i1,Tge_TRINITY_DN41984_c0_g1_i1
RBBH-724,Tpa_TRINITY_DN138944_c4_g1_i1,Tge_TRINITY_DN42230_c0_g1_i1
RBBH-7240,Tpa_TRINITY_DN137730_c3_g1_i1,Tge_TRINITY_DN35012_c0_g1_i1
RBBH-7241,Tpa_TRINITY_DN131619_c0_g1_i4,Tge_TRINITY_DN33903_c0_g1_i1
RBBH-7245,Tpa_TRINITY_DN136643_c0_g2_i1,Tge_TRINITY_DN47101_c1_g1_i3
RBBH-7246,Tpa_TRINITY_DN118660_c0_g1_i3,Tge_TRINITY_DN39083_c0_g1_i3
